"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,0,0,68.1586,0.5,4.5767,
1,1.7134,18.1104,4.2078,0.11894,3.5385,1,6.8391,
2,3.477,18.1104,4.2765,0.11775,3.0035,1,6.9997,
3,5.3292,48.8614,4.3703,0.11202,2.8826,1,7.0928,
4,6.9699,17.3622,4.3721,0.11209,2.8172,1,7.0979,
5,8.6451,1.3555,4.3704,0.11195,2.7804,1,7.0937,
6,10.5236,3.1726,4.3695,0.11198,2.7502,1,7.0941,
7,12.4949,2.7855,4.3665,0.11202,2.7225,1,7.0921,
8,14.5134,5.3392,4.365,0.11201,2.7094,1,7.0913,
9,16.4591,3.6193,4.3652,0.11196,2.7065,1,7.0901,
10,18.5061,1.4816,4.3643,0.112,2.6972,1,7.0896,
11,20.5804,7.985,4.3653,0.11202,2.6922,1,7.092,
12,22.5921,1.3373,4.3657,0.112,2.6905,1,7.0916,
13,24.6863,2.2409,4.3653,0.112,2.6891,1,7.0914,
14,26.7548,0.85579,4.3645,0.11202,2.6864,1,7.0909,
15,28.8252,1.6551,4.3654,0.11201,2.686,1,7.0918,
16,30.8902,0.31409,4.3649,0.11197,2.6888,1,7.0905,
17,32.9526,0.96507,4.3646,0.11197,2.6881,1,7.0896,
18,34.9952,0.88511,4.3646,0.11197,2.6877,1,7.0897,
19,37.132,0.15851,4.3648,0.11198,2.6868,1,7.0898,
20,39.2308,0.19963,4.3656,0.11205,2.6819,1,7.0919,
21,41.4727,0.33617,4.3655,0.11198,2.6867,1,7.0908,
22,43.5699,0.36094,4.3632,0.11194,2.6892,1,7.088,
23,45.6744,0.15137,4.3644,0.11197,2.6871,1,7.0899,
24,47.7155,0.27907,4.3667,0.11203,2.6823,1,7.0933,
25,49.78,0.62931,4.3655,0.11196,2.6878,1,7.0907,
26,51.8594,0.16217,4.3653,0.11201,2.6836,1,7.0914,
27,53.8936,0.20954,4.3657,0.11199,2.6854,1,7.0916,
28,56.0117,0.058459,4.3653,0.112,2.6843,1,7.0918,
29,58.1062,0.1259,4.3647,0.11195,2.6879,1,7.0896,
30,60.1648,0.0912,4.3658,0.112,2.6841,1,7.0914,
31,62.2234,0.075712,4.365,0.11196,2.6873,1,7.0901,
32,64.2645,0.053492,4.3657,0.112,2.6844,1,7.0912,
33,66.3611,0.043795,4.3652,0.11196,2.6872,1,7.0904,
34,68.4091,0.051658,4.3656,0.112,2.6843,1,7.0913,
35,70.5155,0.044618,4.3656,0.11197,2.6862,1,7.0919,
36,72.6651,0.10372,4.3654,0.11199,2.6847,1,7.0915,
37,74.7639,0.040808,4.3638,0.11194,2.6884,1,7.0887,
38,76.8623,0.19243,4.3655,0.11199,2.6851,1,7.0912,
39,79.1076,0.037908,4.3654,0.11198,2.6859,1,7.0908,
40,81.2843,0.046114,4.3655,0.11199,2.6849,1,7.0917,
41,83.3702,0.042154,4.3655,0.11197,2.6861,1,7.091,
42,85.4286,0.071052,4.3657,0.112,2.6843,1,7.0918,
43,87.5212,0.057619,4.3655,0.11198,2.6858,1,7.0909,
44,89.6,0.03906,4.3653,0.11198,2.6852,1,7.0913,
45,91.7373,0.069172,4.3648,0.11196,2.6868,1,7.0901,
46,93.8487,0.099943,4.3665,0.11198,2.6858,1,7.0922,
47,95.9214,0.11425,4.3655,0.11197,2.6862,1,7.091,
48,98.0167,0.063786,4.3656,0.11201,2.6836,1,7.0949,
49,100.0957,0.10008,4.365,0.11196,2.6868,1,7.09,
50,102.1575,0.078558,4.3658,0.11199,2.6848,1,7.0924,
51,104.2356,0.084096,4.3661,0.11198,2.6855,1,7.0917,
52,106.3281,0.068201,4.3663,0.11203,2.6818,1,7.093,
53,108.4179,0.056855,4.3657,0.11197,2.686,1,7.0911,
54,110.4778,0.044347,4.366,0.11201,2.6835,1,7.0929,
55,112.54,0.075836,4.3675,0.11199,2.6842,1,7.0932,
56,114.5922,0.084022,4.3659,0.11201,2.683,1,7.0924,
57,116.7204,0.10636,4.3646,0.11196,2.6865,1,7.0905,
58,118.8555,0.10511,4.3656,0.11198,2.685,1,7.0915,
59,120.9821,0.06684,4.366,0.11199,2.6848,1,7.0919,
60,123.0559,0.068275,4.3657,0.11201,2.6833,1,7.0917,
61,125.1276,0.086721,4.3656,0.11197,2.6856,1,7.0913,
62,127.2367,0.043091,4.3656,0.11198,2.685,1,7.0913,
63,129.3556,0.035995,4.367,0.112,2.6835,1,7.0929,
64,131.4483,0.12133,4.365,0.11198,2.6853,1,7.0907,
65,133.5341,0.079677,4.3656,0.11195,2.6871,1,7.0908,
66,135.6538,0.13271,4.3657,0.11199,2.6841,1,7.0916,
67,137.719,0.051561,4.3662,0.11198,2.6852,1,7.0917,
68,139.7665,0.077761,4.3642,0.11191,2.69,1,7.0886,
69,141.845,0.1919,4.3653,0.11197,2.6857,1,7.0923,
70,144.0417,0.10037,4.3647,0.11196,2.6867,1,7.0899,
71,146.1202,0.062864,4.3653,0.11197,2.6855,1,7.0906,
72,148.2463,0.047882,4.3652,0.11197,2.6853,1,7.091,
73,150.3797,0.091899,4.3653,0.11196,2.6864,1,7.0903,
74,152.4342,0.03348,4.3651,0.11198,2.6849,1,7.0906,
75,154.5084,0.078399,4.3655,0.11197,2.6853,1,7.0907,
76,156.5865,0.072589,4.3657,0.11199,2.6841,1,7.092,
77,158.794,0.044695,4.3658,0.11196,2.6864,1,7.0919,
78,160.8937,0.15515,4.3658,0.11199,2.684,1,7.0918,
79,162.9465,0.04906,4.3657,0.11198,2.6849,1,7.091,
80,165.0169,0.064915,4.3654,0.11196,2.6861,1,7.0921,
81,167.3165,0.10131,4.3651,0.11195,2.6866,1,7.0902,
82,169.4398,0.089411,4.3661,0.11201,2.6824,1,7.0928,
83,171.4871,0.07837,4.3657,0.11197,2.6854,1,7.091,
84,173.5375,0.049803,4.3652,0.11198,2.6849,1,7.0909,
85,175.5889,0.10223,4.3656,0.11197,2.6856,1,7.0908,
86,177.7517,0.048221,4.3658,0.112,2.6834,1,7.0921,
87,179.8569,0.063574,4.3653,0.11197,2.6855,1,7.0911,
88,181.9888,0.063783,4.365,0.11197,2.6849,1,7.0906,
89,184.1072,0.064321,4.3661,0.11198,2.6845,1,7.0922,
90,186.2184,0.11917,4.3662,0.11201,2.6827,1,7.0923,
91,188.3072,0.042709,4.3662,0.11198,2.6847,1,7.0917,
92,190.4118,0.072658,4.366,0.112,2.6832,1,7.0927,
93,192.4555,0.072862,4.3658,0.11199,2.6836,1,7.0919,
94,194.5405,0.08543,4.3659,0.11199,2.6834,1,7.092,
95,196.6466,0.047491,4.3654,0.11197,2.6855,1,7.0919,
96,198.7477,0.086064,4.3655,0.11198,2.6847,1,7.0937,
97,200.8324,0.082258,4.3655,0.11197,2.6852,1,7.0907,
98,203.1428,0.050419,4.3657,0.112,2.6828,1,7.0919,
99,205.402,0.11946,4.3658,0.11198,2.6844,1,7.0921,
100,207.5451,0.055328,4.366,0.11199,2.6833,1,7.092,
101,209.6914,0.087172,4.3672,0.11198,2.684,1,7.0938,
102,211.8105,0.086849,4.3667,0.11203,2.6804,1,7.0936,
103,213.9138,0.068889,4.3669,0.11199,2.6834,1,7.0926,
104,216.0265,0.068412,4.3657,0.112,2.683,1,7.0918,
105,218.1122,0.055997,4.3653,0.11197,2.6853,1,7.0908,
106,220.2321,0.12259,4.3671,0.11204,2.6796,1,7.0949,
107,222.3139,0.10466,4.3659,0.11198,2.6845,1,7.0914,
108,224.3689,0.0789,4.3664,0.11198,2.6841,1,7.092,
109,226.463,0.074044,4.3655,0.11197,2.6848,1,7.091,
110,228.5381,0.092684,4.3661,0.11198,2.684,1,7.0917,
111,230.5904,0.06192,4.3657,0.11198,2.6839,1,7.0914,
112,232.6865,0.038259,4.3661,0.112,2.6826,1,7.0922,
113,234.7841,0.081842,4.3656,0.11197,2.685,1,7.0908,
114,236.8399,0.047755,4.3654,0.11199,2.6835,1,7.0913,
115,238.921,0.037826,4.3652,0.11196,2.6858,1,7.0903,
116,241.0163,0.065768,4.3642,0.11199,2.683,1,7.0901,
117,243.1298,0.087678,4.3651,0.11196,2.6858,1,7.0907,
118,245.2237,0.062934,4.3648,0.11199,2.6831,1,7.0908,
119,247.3471,0.06645,4.366,0.11199,2.6835,1,7.0921,
120,249.4533,0.12217,4.3655,0.11199,2.6834,1,7.0912,
121,251.5943,0.052969,4.3647,0.11195,2.686,1,7.0896,
122,253.6762,0.095509,4.3659,0.11199,2.6829,1,7.0918,
123,255.7198,0.048522,4.365,0.11197,2.6847,1,7.0906,
124,257.7781,0.078241,4.3659,0.11201,2.6819,1,7.0921,
125,259.8876,0.059878,4.3678,0.112,2.6821,1,7.0937,
126,261.94,0.12781,4.3658,0.11198,2.6836,1,7.0914,
127,264.0268,0.082127,4.3663,0.112,2.6827,1,7.0923,
128,266.0733,0.052214,4.3657,0.11196,2.6849,1,7.0907,
129,268.2032,0.033057,4.3656,0.11197,2.6842,1,7.0913,
130,270.2478,0.085835,4.3657,0.11198,2.6837,1,7.0913,
131,272.3008,0.041887,4.3663,0.11198,2.6836,1,7.0919,
132,274.3542,0.088383,4.3668,0.11202,2.6805,1,7.0933,
133,276.4789,0.052982,4.3658,0.11197,2.6848,1,7.0911,
134,278.5382,0.041778,4.3665,0.11201,2.6813,1,7.0929,
135,280.6312,0.079283,4.3658,0.11197,2.6841,1,7.0922,
136,282.6977,0.14437,4.3663,0.11199,2.683,1,7.0921,
137,284.7968,0.077648,4.3662,0.11199,2.6829,1,7.0919,
138,286.8697,0.050049,4.3663,0.112,2.682,1,7.0925,
139,288.9096,0.062792,4.3658,0.11197,2.6841,1,7.091,
140,290.9946,0.042912,4.365,0.11197,2.6843,1,7.0903,
141,293.0881,0.048234,4.3653,0.11199,2.6832,1,7.0913,
142,295.2093,0.065012,4.366,0.112,2.6825,1,7.0918,
143,297.2554,0.060785,4.366,0.11196,2.6851,1,7.0913,
144,299.3365,0.14716,4.3658,0.11199,2.6831,1,7.0912,
145,301.4593,0.047357,4.3658,0.11199,2.6831,1,7.0926,
146,303.5483,0.070137,4.3658,0.11199,2.6831,1,7.0918,
147,305.6146,0.079673,4.3658,0.11198,2.6836,1,7.0912,
148,307.7032,0.033456,4.3659,0.11199,2.6828,1,7.0917,
149,309.786,0.16235,4.3657,0.11197,2.6842,1,7.0917,
150,311.8427,0.062011,4.3654,0.11199,2.6828,1,7.0912,
151,313.8953,0.044502,4.3656,0.11197,2.6844,1,7.091,
152,315.9475,0.06385,4.3658,0.11199,2.6828,1,7.0914,
153,318.003,0.13338,4.3659,0.11198,2.6832,1,7.0922,
154,320.0795,0.08824,4.3658,0.11199,2.6827,1,7.0923,
155,322.123,0.086615,4.3658,0.11198,2.6837,1,7.0913,
156,324.1876,0.067717,4.3659,0.11199,2.6822,1,7.0922,
157,326.2388,0.078662,4.3661,0.11198,2.6831,1,7.0917,
158,328.2816,0.07514,4.3664,0.11199,2.6822,1,7.0921,
159,330.3649,0.064489,4.366,0.11199,2.6829,1,7.0919,
160,332.4394,0.049596,4.3669,0.112,2.6819,1,7.0934,
161,334.5164,0.085932,4.3654,0.11195,2.6851,1,7.0912,
162,336.6551,0.14424,4.3657,0.11198,2.6831,1,7.0916,
