"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,5.3022,10.8728,3.083e-05,NaN,NaN,NaN,NaN,1,11.4185,0,0,
1,3.0872,4.8441,0.36105,0.20589,0,6.1797,1,3.8553,5.4505,0,0,
2,0.68206,0.94044,0.64561,1,0,4.5725,1,3.8553,0.94633,0,0,
3,0.4405,0.42083,0.95423,0.9,0,6.9073,1,3.8553,0.42182,0,0,
4,0.2862,0.31533,1.2742,1,0,7.039,1,3.8553,0.31553,0,0,
5,0.23563,0.35277,1.6031,0.43047,0,3.1367,1,3.8553,0.35675,0,0,
6,0.18779,0.30057,1.9143,0.4783,0,3.6758,1,3.8553,0.30376,0,0,
7,0.14355,0.21486,2.266,0.729,0,3.175,1,3.8553,0.21493,0,0,
8,0.098813,0.10994,2.6313,0.9,0,2.5478,1,3.8553,0.10995,0,0,
9,0.080012,0.021964,2.9513,0.81,0,1.0125,1,3.8553,0.021969,0,0,
10,0.079684,0.030501,3.3451,0.079766,0,0.92287,1,3.8553,0.030724,0,0,
11,0.078191,0.040033,3.641,0.729,0,1.616,1,3.8553,0.040033,0,0,
12,0.076185,0.02517,3.9961,0.6561,0,2.1289,1,3.8553,0.025174,0.00013198,1.3467e-06,
13,0.074221,0.0072973,4.3429,0.729,0,2.1243,1,3.8553,0.007313,0.00047502,4.8472e-06,
14,0.072892,0.0058311,4.6705,0.9,0,2.7702,1,3.8553,0.0058361,0.00024101,2.4593e-06,
15,0.0722,0.0031795,4.9935,0.81,0,3.3175,1,3.8553,0.003192,0.00026693,3.6561e-06,
16,0.071768,0.002233,5.3507,0.729,0,3.212,1,3.8553,0.0022538,0.00028125,4.081e-06,
17,0.071474,0.0014983,5.7088,0.729,0,3.2093,1,3.8553,0.0015238,0.00023207,4.5527e-06,
18,0.071209,0.0013402,6.0648,1,0,4.198,1,3.8553,0.0013522,0.00016326,2.4169e-06,
19,0.071042,0.0010242,6.3657,1,0,3.7093,1,3.8553,0.0010264,6.1279e-05,9.0736e-07,
20,0.070925,0.00068351,6.7205,1,0,3.2949,1,3.8553,0.00068396,2.2608e-05,3.3472e-07,
21,0.070841,0.00012581,7.07,1,0,2.7931,1,3.8553,0.00012727,1.7568e-05,2.5991e-07,
22,0.070778,5.5341e-05,7.4266,1,0,2.4634,1,3.8553,5.6559e-05,1.0638e-05,1.5737e-07,
