"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,0,0,7.355,0,3.3754,
1,0.16039,5.1113,0,0,0.00061067,0,0.00069033,
2,0.40299,5.1113,0,0,0.00019804,0,0.00023645,
3,1.0826,0.96558,0,0,8.7926e-05,0,0.00010894,
4,1.1348,1.3556,0,0,8.7803e-05,0,4.5211e-05,
5,1.2367,0.0036123,6.5794e-07,7.2919e-09,8.7757e-05,3.0539e-05,1.7824e-05,
6,2.7085,0.0043216,0,0,7.7641e-05,0,0.00018881,
7,4.2681,1.1374,1.1866e-05,1.2108e-07,6.0046e-05,0.0011866,0.0010781,
8,5.6789,1.0171,6.1022e-07,6.2268e-09,4.9903e-05,8.9568e-05,3.6041e-05,
9,7.1247,0.74838,5.3338e-07,5.4426e-09,4.9868e-05,0.00011491,4.738e-06,
10,8.5977,0.01503,3.795e-07,3.8724e-09,4.9867e-05,0.00012001,8.1533e-06,
11,8.6296,0.0040987,2.4023e-07,2.4513e-09,4.9867e-05,0.0001115,3.2371e-06,
12,8.6591,1.6267e-07,1.6373e-07,1.6707e-09,4.9867e-05,0.00011154,3.2192e-06,
13,8.6902,8.8902e-08,1.1154e-07,1.1381e-09,4.9867e-05,0.00011154,3.2053e-06,
14,8.7207,6.1708e-08,7.5999e-08,7.755e-10,4.9867e-05,0.00011155,3.1984e-06,
15,8.7537,4.1278e-08,5.1776e-08,5.2833e-10,4.9867e-05,0.00011155,3.1925e-06,
16,8.7843,2.8617e-08,3.5277e-08,3.5997e-10,4.9867e-05,0.00011155,3.1896e-06,
17,8.8164,1.9162e-08,2.4034e-08,2.4525e-10,4.9867e-05,0.00011156,3.1877e-06,
18,8.8497,1.3057e-08,1.6374e-08,1.6708e-10,4.9867e-05,0.00011156,3.1864e-06,
19,8.8818,8.8953e-09,1.1156e-08,1.1383e-10,4.9867e-05,0.00011156,3.1855e-06,
20,8.9138,6.0603e-09,7.6003e-09,7.7554e-11,4.9867e-05,0.00011156,3.185e-06,
21,8.947,4.0967e-09,5.1781e-09,5.2837e-11,4.9867e-05,0.00011156,3.1847e-06,
22,8.9788,2.7804e-09,3.5278e-09,3.5998e-11,4.9867e-05,0.00011156,3.1845e-06,
23,9.012,1.9038e-09,2.4034e-09,2.4525e-11,4.9867e-05,0.00011156,3.1844e-06,
24,9.045,1.2915e-09,1.6375e-09,1.6709e-11,4.9867e-05,0.00011156,3.1843e-06,
25,9.0796,8.849e-10,1.1156e-09,1.1384e-11,4.9867e-05,0.00011156,3.1842e-06,
26,9.114,5.9999e-10,7.6004e-10,7.7555e-12,4.9867e-05,0.00011156,3.1841e-06,
27,9.1509,4.1137e-10,5.1781e-10,5.2838e-12,4.9867e-05,0.00011156,3.1841e-06,
28,9.1868,2.7876e-10,3.5278e-10,3.5998e-12,4.9867e-05,0.00011156,3.1841e-06,
29,9.2237,1.9127e-10,2.4035e-10,2.4525e-12,4.9867e-05,0.00011156,3.1841e-06,
30,9.2613,1.2952e-10,1.6375e-10,1.6709e-12,4.9867e-05,0.00011156,3.1841e-06,
31,9.2994,8.7912e-11,1.1156e-10,1.1384e-12,4.9867e-05,0.00011156,3.1841e-06,
32,9.333,6.0195e-11,1.1158e-10,1.1385e-12,4.9867e-05,0.00011158,1.4568e-06,
33,9.3598,4.7595e-06,1.1155e-10,1.1382e-12,4.9867e-05,0.00011155,1.2604e-06,
34,9.3851,3.1187e-06,1.1155e-10,1.1382e-12,4.9867e-05,0.00011155,1.259e-06,
35,9.4114,2.462e-09,1.1155e-10,1.1383e-12,4.9867e-05,0.00011155,1.2574e-06,
36,9.4368,2.4591e-09,1.1154e-10,1.1382e-12,4.9867e-05,0.00011154,1.256e-06,
37,9.4622,2.4561e-09,1.1155e-10,1.1383e-12,4.9867e-05,0.00011155,1.2544e-06,
38,9.4873,2.4532e-09,1.1154e-10,1.1382e-12,4.9867e-05,0.00011154,1.2531e-06,
39,9.5138,2.4503e-09,1.1157e-10,1.1385e-12,4.9867e-05,0.00011157,1.2516e-06,
40,9.5383,1.2245e-09,1.1118e-10,1.1345e-12,4.9867e-05,0.00011118,1.2983e-06,
41,9.5712,9.7787e-09,1.116e-10,1.1387e-12,4.9867e-05,0.0001116,1.2455e-06,
42,9.6194,3.9623e-11,1.1032e-10,1.1257e-12,4.9867e-05,0.00011032,1.4286e-06,
43,9.6574,2.0705e-06,1.1158e-10,1.1386e-12,4.9867e-05,0.00011158,9.074e-07,
44,9.7667,4.8471e-12,7.8769e-11,8.0377e-13,4.9867e-05,7.8769e-05,2.8984e-05,
45,9.8064,1.1925e-05,1.117e-10,1.1398e-12,4.9867e-05,0.0001117,8.9442e-07,
46,9.842,3.7546e-11,1.116e-10,1.1387e-12,4.9867e-05,0.0001116,4.4317e-07,
47,9.8672,1.2785e-06,1.1159e-10,1.1386e-12,4.9867e-05,0.00011159,4.4303e-07,
48,9.8935,1.7312e-09,1.116e-10,1.1388e-12,4.9867e-05,0.0001116,4.4248e-07,
49,9.9162,4.3278e-10,1.0293e-10,1.0503e-12,4.9867e-05,0.00010293,7.6445e-06,
50,9.9537,2.3262e-08,1.1162e-10,1.139e-12,4.9867e-05,0.00011162,4.3644e-07,
51,9.9782,9.9751e-12,1.1162e-10,1.1389e-12,4.9867e-05,0.00011162,4.3614e-07,
52,10.001,8.5269e-10,1.1166e-10,1.1394e-12,4.9867e-05,0.00011166,4.3785e-07,
53,10.031,3.4074e-09,1.1159e-10,1.1387e-12,4.9867e-05,0.00011159,4.354e-07,
54,10.0607,5.3694e-11,1.116e-10,1.1388e-12,4.9867e-05,0.0001116,4.3504e-07,
55,10.0824,8.5056e-10,1.1155e-10,1.1382e-12,4.9867e-05,0.00011155,4.3764e-07,
56,10.1141,3.3989e-09,1.1161e-10,1.1389e-12,4.9867e-05,0.00011161,4.3413e-07,
57,10.1455,5.3557e-11,1.116e-10,1.1387e-12,4.9867e-05,0.0001116,6.6318e-07,
58,10.1952,1.7528e-06,1.0928e-10,1.1151e-12,4.9867e-05,0.00010928,2.0696e-06,
59,10.2321,5.6918e-07,1.116e-10,1.1388e-12,4.9867e-05,0.0001116,3.4535e-07,
60,10.2735,2.8605e-12,9.8422e-11,1.0043e-12,4.9867e-05,9.8422e-05,1.1611e-05,
61,10.3107,1.9605e-06,1.116e-10,1.1388e-12,4.9867e-05,0.0001116,5.7123e-07,
62,10.3451,1.5096e-11,1.116e-10,1.1388e-12,4.9867e-05,0.0001116,3.6588e-07,
63,10.3667,8.7259e-07,1.1144e-10,1.1371e-12,4.9867e-05,0.00011144,3.9443e-07,
64,10.4389,5.7169e-09,1.1144e-10,1.1371e-12,4.9867e-05,0.00011144,3.9443e-07,
65,10.5109,0,1.1144e-10,1.1371e-12,4.9867e-05,0.00011144,3.9443e-07,
