"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,0.0047223,0.00011324,1.371e-05,1,4.9707,4.8523,
1,1.2104,15.3278,3.3333,0.71872,0.20796,3.5141,1.0698,2.692,0.0197,
2,2.8368,15.3278,3.3333,0.18859,0.068434,0.32098,0.77988,0.81008,0.037546,
3,4.5734,14.1705,3.3333,0.10428,0.018439,0.031171,0.59818,0.25292,0.0086669,
4,6.4607,4.0486,3.3333,0.063622,0.0089733,0.0098796,0.45054,0.14203,0.0089015,
5,8.1178,2.1993,11.1111,0.052003,0.0070581,0.0066938,0.35629,0.11786,0.022093,
6,9.8174,8.7927,11.1111,0.026214,0.0033555,0.0014864,0.49942,0.054798,0.0054773,
7,11.5419,13.105,11.1111,0.018796,0.0023342,0.00079896,0.68156,0.045938,0.022635,
8,13.1069,3.0319,37.037,0.021001,0.0021966,0.00086033,0.84658,0.041491,0.0008999,
9,14.8547,5.3158,123.4568,0.019466,0.0020816,0.00077517,1.5528,0.041122,0.011861,
10,16.469,0.82628,411.5226,0.019444,0.0019912,0.00074225,3.9533,0.074991,0.064336,
11,18.0942,0.84216,1371.7421,0.018949,0.0017227,0.00069649,11.7512,0.1754,0.17138,
12,19.7986,2.7246,4572.4737,0.018528,0.0017294,0.00069107,20,0.12007,0.11416,
13,21.4555,3.1544,15241.579,0.019748,0.0016839,0.0006917,20,0.13207,0.12673,
14,23.1007,0.44519,50805.2634,0.018724,0.0016606,0.00068982,20,0.17997,0.1761,
15,24.6336,0.32692,169350.8781,0.018554,0.0016599,0.00068945,20,0.95676,0.95604,
16,26.5199,0.28345,564502.9269,0.01849,0.0016722,0.00068919,20,1.6215,1.6211,
17,28.3069,0.38583,1881676.4232,0.018446,0.0016759,0.00068913,20,7.1857,7.1856,
18,30.111,0.17568,6272254.7439,0.018472,0.0016843,0.00068899,20,43.5723,43.5722,
19,31.9116,0.75086,20907515.8129,0.018438,0.0016793,0.00068893,20,39.7541,39.7541,
20,33.6199,0.21102,69691719.3763,0.01846,0.0016851,0.00068883,20,28.56,28.56,
21,33.6878,0.76588,232305731.2542,0.01846,0.0016851,0.00068883,20,184.5039,184.5039,
22,33.7552,0,774352437.514,0.01846,0.0016851,0.00068883,20,718.0124,718.0124,
23,33.8214,0,2581174791.7132,0.01846,0.0016851,0.00068883,20,2497.3784,2497.3784,
24,33.8989,0,8603915972.3773,0.01846,0.0016851,0.00068883,20,8429.74,8429.74,
25,33.9653,0,28679719907.9244,0.01846,0.0016851,0.00068883,20,28204.577,28204.577,
26,34.0414,0,95599066359.7481,0.01846,0.0016851,0.00068883,20,94120.7886,94120.7886,
27,34.1137,0,318663554532.4938,0.01846,0.0016851,0.00068883,20,313841.5199,313841.5199,
28,34.1803,0,1062211848441.646,0.01846,0.0016851,0.00068883,20,1046243.9657,1046243.9657,
29,34.2583,0,3540706161472.154,0.01846,0.0016851,0.00068883,20,3487585.4539,3487585.4539,
30,34.3254,0,11802353871573.85,0.01846,0.0016851,0.00068883,20,11625390.4152,11625390.4152,
31,34.405,0,39341179571912.82,0.01846,0.0016851,0.00068883,20,38751406.9532,38751406.9532,
32,34.4713,0,131137265239709.4,0.01846,0.0016851,0.00068883,20,129171462.0798,129171462.0798,
33,34.5537,0,437124217465698.1,0.01846,0.0016851,0.00068883,20,430571645.8353,430571645.8353,
34,34.6225,0,1457080724885660,0.01846,0.0016851,0.00068883,20,1435238925.0205,1435238925.0205,
35,34.6937,0,4856935749618868,0.01846,0.0016851,0.00068883,20,4784129855.6361,4784129855.6361,
36,34.7846,0,1.618978583206289e+16,0.01846,0.0016851,0.00068883,20,15947099624.3584,15947099624.3584,
37,34.8542,0,5.396595277354298e+16,0.01846,0.0016851,0.00068883,20,53156998853.4283,53156998853.4283,
38,34.924,0,1.798865092451433e+17,0.01846,0.0016851,0.00068883,20,177189996283.6897,177189996283.6897,
39,34.9982,0,5.996216974838111e+17,0.01846,0.0016851,0.00068883,20,590633321051.0988,590633321051.0988,
40,35.0671,0,1.998738991612704e+18,0.01846,0.0016851,0.00068883,20,1968777736942.505,1968777736942.505,
41,35.1369,0,6.662463305375679e+18,0.01846,0.0016851,0.00068883,20,6562592456580.518,6562592456580.518,
42,35.2247,0,2.220821101791893e+19,0.01846,0.0016851,0.00068883,20,21875308188706.44,21875308188706.44,
43,35.2938,0,7.402737005972978e+19,0.01846,0.0016851,0.00068883,20,72917693962467.83,72917693962467.83,
44,35.3714,0,2.467579001990993e+20,0.01846,0.0016851,0.00068883,20,243058979874994.6,243058979874994.6,
45,35.4409,0,8.225263339969975e+20,0.01846,0.0016851,0.00068883,20,810196599583578,810196599583578,
46,35.5196,0,2.741754446656658e+21,0.01846,0.0016851,0.00068883,20,2700655331945092,2700655331945092,
47,35.5947,0,9.139181488855528e+21,0.01846,0.0016851,0.00068883,20,9002184439817014,9002184439817014,
48,35.665,0,3.046393829618509e+22,0.01846,0.0016851,0.00068883,20,3.000728146605681e+16,3.000728146605681e+16,
49,35.7413,0,1.015464609872836e+23,0.01846,0.0016851,0.00068883,20,1.000242715535365e+17,1.000242715535365e+17,
50,35.8102,0,3.384882032909455e+23,0.01846,0.0016851,0.00068883,20,3.334142385118072e+17,3.334142385118072e+17,
51,35.8815,0,1.128294010969818e+24,0.01846,0.0016851,0.00068883,20,1.111380795039184e+18,1.111380795039184e+18,
52,35.955,0,3.760980036566062e+24,0.01846,0.0016851,0.00068883,20,3.704602650130238e+18,3.704602650130238e+18,
