"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,4.1404,3.0282,131.9319,1,31.3302,30.9962,
1,0.37998,11.1265,3.3333,1.6279,1.0735,23.1003,0.62788,1.9115,0.85691,
2,0.9118,6.4979,3.3333,0.15523,0.088432,18.3097,0.55575,0.19389,0.11415,
3,1.4576,11.024,11.1111,0.17815,0.16727,18.2206,0.55737,0.28776,0.16312,
4,1.6539,0.39116,11.1111,0.0013368,0.00077483,18.298,0.57222,0.0013542,3.7439e-05,
5,1.7075,0.00036907,11.1111,8.918e-07,6.4974e-07,18.2988,0.57223,1.667e-05,1.6641e-05,
6,1.7456,3.1016e-05,11.1111,5.4443e-08,3.9558e-08,18.2988,0.57223,4.2434e-06,4.243e-06,
7,1.768,6.2565e-06,11.1111,4.1431e-08,3.9196e-08,18.2988,0.57223,1.831e-06,1.8302e-06,
8,1.7763,2.8763e-08,11.1111,1.2162e-08,9.0673e-09,18.2988,0.57223,1.7087e-06,1.7087e-06,
9,1.8295,6.6218e-06,37.037,1.4286e-08,7.2491e-09,18.2988,0.57223,1.5221e-07,1.5154e-07,
10,1.8373,3.9718e-09,37.037,4.0995e-09,2.3213e-09,18.2988,0.57223,7.6224e-07,7.6222e-07,
11,1.8456,1.8428e-09,123.4568,4.212e-09,2.3469e-09,18.2988,0.57223,2.717e-07,2.7167e-07,
12,1.8539,2.0318e-09,411.5226,4.9723e-09,2.8314e-09,18.2988,0.57223,2.8424e-06,2.8424e-06,
13,1.8626,1.4079e-09,411.5226,1.332e-09,8.8035e-10,18.2988,0.57223,8.2429e-07,8.2429e-07,
14,1.8708,3.1287e-10,411.5226,2.9505e-10,2.145e-10,18.2988,0.57223,1.647e-07,1.647e-07,
15,1.8792,5.9893e-11,411.5226,3.359e-11,2.5128e-11,18.2988,0.57223,1.414e-07,1.414e-07,
16,1.8904,8.037e-11,1371.7421,1.677e-10,1.2519e-10,18.2988,0.57223,4.4303e-07,4.4303e-07,
17,1.9181,0,4572.4737,1.677e-10,1.2519e-10,18.2988,0.57223,1.8255e-06,1.8255e-06,
18,1.938,0,15241.579,1.677e-10,1.2519e-10,18.2988,0.57223,6.4886e-06,6.4886e-06,
19,1.9485,6.6315e-11,50805.2634,1.5717e-10,1.1708e-10,18.2988,0.57223,8.0761e-06,8.0761e-06,
20,1.9599,3.7394e-11,50805.2634,2.6225e-11,1.9437e-11,18.2988,0.57223,1.4376e-07,1.4376e-07,
21,1.9804,0,169350.8781,2.6225e-11,1.9437e-11,18.2988,0.57223,8.0768e-06,8.0768e-06,
