"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,4.1404,3.0282,131.9319,0.99971,20.1012,
1,0.32165,9.9917,0.02457,0.024089,27.6215,0.2386,1.1009,
2,0.60219,1.1429,0.019258,0.011249,26.8825,0.27201,0.81862,
3,1.0714,7.6813,0.010994,0.01084,19.9416,0.23048,2.4161,
4,1.6265,3.863,0.021852,0.012104,18.2862,0.56849,0.02202,
5,2.1836,0.39061,0.015014,0.0079696,18.2902,0.57174,0.015066,
6,2.7891,0.084552,0.010243,0.0053868,18.2929,0.57227,0.010281,
7,3.3762,0.022423,0.0069789,0.0036614,18.2948,0.5723,0.007019,
8,3.9499,0.026151,0.0047571,0.0024893,18.296,0.57249,0.0050956,
9,4.5285,0.0061702,0.0032408,0.0016937,18.2969,0.57248,0.003307,
10,5.0942,0.00038554,0.0022081,0.0011542,18.2975,0.57251,0.0022105,
11,5.6569,0.00020026,0.0015044,0.00078635,18.2979,0.57252,0.001506,
12,6.2299,0.00013664,0.001025,0.00053574,18.2982,0.57253,0.001026,
13,6.2439,7.0978e-05,0.00069831,0.000365,18.2984,0.57253,0.00070159,
14,6.2577,4.8359e-05,0.00047576,0.00024868,18.2985,0.57254,0.00048668,
15,6.2719,3.2947e-05,0.00032413,0.00016942,18.2986,0.57254,0.00034875,
16,6.2865,2.2447e-05,0.00022083,0.00011543,18.2986,0.57254,0.000265,
17,6.301,1.5293e-05,0.00015045,7.8639e-05,18.2987,0.57254,0.00021913,
18,6.3148,1.0419e-05,0.0001025,5.3577e-05,18.2987,0.57254,0.00019651,
19,6.3297,7.0984e-06,6.9833e-05,3.6502e-05,18.2987,0.57254,0.00018697,
20,6.3445,4.8361e-06,4.7577e-05,2.4868e-05,18.2987,0.57254,0.00018371,
21,6.3611,3.2948e-06,3.2414e-05,1.6943e-05,18.2988,0.57254,0.00018309,
22,6.3765,2.2447e-06,2.2083e-05,1.1543e-05,18.2988,0.57254,0.00019202,
23,6.3912,1.5293e-06,1.5045e-05,7.8639e-06,18.2988,0.57254,0.00018754,
24,6.4059,1.0419e-06,1.025e-05,5.3577e-06,18.2988,0.57254,0.00018784,
25,6.4199,7.0985e-07,6.9833e-06,3.6502e-06,18.2988,0.57254,0.00018483,
26,6.435,4.8361e-07,4.7577e-06,2.4868e-06,18.2988,0.57254,0.00018731,
27,6.4479,3.2998e-07,3.2391e-06,1.693e-06,18.2988,0.57227,0.001278,
28,6.4619,2.2377e-07,2.2093e-06,1.1547e-06,18.2988,0.57271,0.00082313,
29,6.4756,1.5269e-07,1.5065e-06,7.8754e-07,18.2988,0.57306,0.0024135,
30,6.4907,1.0448e-07,1.0257e-06,5.3609e-07,18.2988,0.57281,0.0013371,
31,6.5032,7.3491e-08,6.876e-07,3.5911e-07,18.2988,0.56658,0.027659,
32,6.5147,2.3746e-09,6.982e-07,3.6539e-07,18.2988,0.57247,0.0047413,
33,6.5267,1.677e-10,6.9834e-07,3.6502e-07,18.2988,0.57255,0.00018855,
34,6.5397,7.2459e-10,6.9832e-07,3.6503e-07,18.2988,0.57254,0.00026664,
35,6.5535,1.6314e-11,6.9833e-07,3.6501e-07,18.2988,0.57255,0.0002109,
36,6.5646,2.8887e-11,6.9833e-07,3.6502e-07,18.2988,0.57254,0.00018577,
37,6.5796,1.656e-05,6.9832e-07,3.6501e-07,18.2988,0.57254,7.584e-05,
38,6.6061,8.2891e-06,6.9833e-07,3.6501e-07,18.2988,0.57254,5.6744e-05,
39,6.6253,0,6.9833e-07,3.6501e-07,18.2988,0.57254,5.6744e-05,
