"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,131.9319,19.5762,0.00020014,NaN,NaN,NaN,NaN,1,20.1008,4.1404,3.0282,
1,77.4285,14.5308,0.26636,1.3481e-08,0,6.5552,0,2.943,14.8478,2.657,2.0791,
2,58.0585,9.9309,0.35181,2.0547e-08,0,5.4176,0,2.943,10.1066,1.6667,1.2642,
3,52.5385,9.4533,0.44973,1.4979e-08,0,2.4825,1,2.943,10.1149,3.5973,1.836,
4,46.7585,9.0676,0.54066,1.3481e-08,0,2.5054,0,2.943,9.7812,3.1804,2.5034,
5,42.8011,12.0091,0.66624,5.8927e-08,0,4.6541,0,2.943,12.396,2.4129,2.158,
6,34.5369,12.9379,0.73826,7.275e-08,0,5.8902,1,2.943,13.5659,3.9215,2.5233,
7,32.8803,12.7203,0.80888,6.5475e-08,0,2.3557,1,2.943,13.7015,5.0894,2.6214,
8,32.6786,12.6972,0.88367,8.8447e-09,0,0.39327,1,2.943,13.694,5.1262,2.6479,
9,32.2853,12.6499,0.95393,6.5475e-08,0,1.3058,1,2.943,13.7407,5.3654,2.683,
10,34.5806,12.1908,1.0236,5.8927e-08,0,2.8468,1,2.943,12.5559,2.7428,1.9859,
11,35.056,11.5658,1.0892,3.1801e-07,0,3.4878,1,2.943,11.8549,1.9592,1.8359,
12,32.6066,13.1612,1.1555,2.3183e-07,0,4.4143,1,2.943,13.4457,2.6532,1.6903,
13,30.5483,11.4981,1.2271,6.4478e-09,0,1.1931,0,2.943,11.8427,2.4965,1.9211,
14,28.2086,11.6913,1.2736,0.042391,0,2.2076,1,2.943,12.4161,4.1794,2.1248,
15,28.1932,11.0319,1.3483,9.9794e-08,0,0.65727,1,2.943,11.7868,4.1495,2.119,
16,19.4149,4.5989,1.3819,0.9,0,4.2923,1,2.943,6.4348,4.4804,2.4547,
17,20.7536,4.8141,1.422,0.030903,0,3.0299,1,2.943,5.6859,2.4076,2.1199,
18,17.9963,0.84073,1.4539,1,0,2.5766,1,2.943,1.1344,0.73297,0.46989,
19,18.3164,0.052088,1.4866,1,0,0.477,1,2.943,0.077631,0.053856,0.03709,
20,18.3043,0.0036243,1.5216,1,0,0.17047,1,2.943,0.011435,0.010531,0.0065603,
21,18.2989,4.1264e-05,1.5564,1,0,0.019674,1,2.943,0.00015072,0.00013388,9.4729e-05,
22,18.2988,8.3231e-09,1.5904,1,0,0.00027989,1,2.943,3.095e-08,2.7176e-08,1.9713e-08,
23,18.2988,6.452e-14,1.6249,1,0,5.6739e-08,1,2.943,2.3937e-12,1.927e-12,1.6728e-12,
24,18.2988,4.2143e-13,1.6592,1,0,7.9462e-13,1,2.943,4.6619e-12,4.6427e-12,2.3306e-12,
25,18.2988,1.6389e-14,1.6969,1,0,1.3756e-12,1,2.943,2.1212e-13,2.0739e-13,1.244e-13,
26,18.2988,5.6262e-13,1.7305,1,0,1.1541e-12,1,2.943,4.8549e-12,4.582e-12,3.0425e-12,
27,18.2988,4.4328e-13,1.7654,1,0,1.6471e-12,1,2.943,3.4237e-12,2.8023e-12,2.3593e-12,
28,18.2988,2.7707e-13,1.7994,1,0,1.2762e-12,1,2.943,2.641e-12,2.5921e-12,1.5077e-12,
29,18.2988,2.3008e-13,1.8337,1,0,9.346e-13,1,2.943,3.9006e-12,3.7408e-12,2.4108e-12,
30,18.2988,1.6008e-14,1.8665,1,0,1.0032e-12,1,2.943,3.9459e-13,3.4794e-13,2.6668e-13,
31,18.2988,2.2533e-14,1.8985,1,0,1.5984e-13,1,2.943,2.0688e-13,2.055e-13,1.0658e-13,
32,18.2988,8.0704e-15,1.9305,1,0,7.7151e-13,1,2.943,2.8629e-12,2.1548e-12,2.0198e-12,
33,18.2988,1.2139e-13,1.9612,1,0,1.4694e-12,1,2.943,2.5691e-12,2.3853e-12,1.6658e-12,
34,18.2988,3.7687e-13,1.9922,1,0,7.5095e-13,1,2.943,4.209e-12,4.1921e-12,2.1061e-12,
35,18.2988,9.2688e-15,2.0235,1,0,9.0532e-13,1,2.943,2.7022e-12,1.9587e-12,1.9101e-12,
36,18.2988,1.5561e-13,2.0547,1,0,1.1671e-12,1,2.943,1.6062e-12,1.5983e-12,8.1712e-13,
37,18.2988,1.2371e-14,2.0848,1,0,5.2075e-13,1,2.943,9.9618e-14,9.7367e-14,5.7176e-14,
38,18.2988,2.1621e-13,2.1156,1,0,8.703e-13,1,2.943,3.0018e-12,2.8867e-12,1.8406e-12,
39,18.2988,1.4276e-13,2.1465,1,0,6.3575e-13,1,2.943,1.9501e-12,1.8799e-12,1.1891e-12,
40,18.2988,7.0744e-15,2.1771,1,0,3.4257e-13,1,2.943,1.5636e-12,1.1338e-12,1.1053e-12,
41,18.2988,5.0294e-14,2.215,1,0,1.1758e-13,1,2.943,1.8123e-12,1.4605e-12,1.2662e-12,
42,18.2988,1.1241e-13,2.2485,1,0,5.5216e-13,1,2.943,3.53e-12,2.9223e-12,2.4497e-12,
43,18.2988,3.3758e-13,2.2834,1,0,1.0759e-12,1,2.943,2.5404e-12,1.9579e-12,1.7705e-12,
44,18.2988,4.2526e-13,2.3172,1,0,1.2512e-12,1,2.943,3.3584e-12,3.0508e-12,2.1945e-12,
45,18.2988,4.93e-14,2.3511,1,0,1.0261e-12,1,2.943,1.122e-12,1.027e-12,7.3813e-13,
46,18.2988,1.7604e-14,2.3827,1,0,4.4087e-13,1,2.943,4.6352e-13,3.8869e-13,3.203e-13,
47,18.2988,6.7285e-15,2.4147,1,0,5.8411e-13,1,2.943,2.5251e-12,1.894e-12,1.782e-12,
48,18.2988,4.5376e-13,2.446,1,0,9.5227e-13,1,2.943,3.4147e-12,2.6885e-12,2.3721e-12,
49,18.2988,5.5932e-13,2.4774,1,0,1.6935e-12,1,2.943,5.0643e-12,4.8967e-12,3.0306e-12,
50,18.2988,2.6161e-13,2.5091,1,0,1.5269e-12,1,2.943,2.1122e-12,1.8812e-12,1.4027e-12,
51,18.2988,3.6091e-13,2.5408,1,0,9.5378e-13,1,2.943,2.945e-12,2.7685e-12,1.8529e-12,
52,18.2988,8.5818e-14,2.5713,1,0,1.0553e-12,1,2.943,9.7065e-13,9.6667e-13,4.9255e-13,
53,18.2988,3.246e-13,2.6029,1,0,6.8278e-13,1,2.943,3.1809e-12,3.133e-12,1.7884e-12,
54,18.2988,6.3598e-13,2.6341,1,0,1.5352e-12,1,2.943,4.7749e-12,3.3946e-12,3.3459e-12,
55,18.2988,5.9787e-13,2.6661,1,0,1.8712e-12,1,2.943,4.5987e-12,3.7421e-12,3.1736e-12,
56,18.2988,1.2265e-13,2.6972,1,0,1.4761e-12,1,2.943,9.5266e-13,8.4832e-13,6.3205e-13,
57,18.2988,8.7201e-15,2.7292,1,0,1.0116e-12,1,2.943,3.7621e-12,2.7538e-12,2.6585e-12,
58,18.2988,2.5677e-13,2.76,1,0,4.6777e-13,1,2.943,3.8473e-12,3.6481e-12,2.4215e-12,
59,18.2988,9.3759e-15,2.7915,1,0,8.036e-13,1,2.943,1.7009e-12,1.2154e-12,1.2026e-12,
60,18.2988,3.5408e-13,2.824,1,0,9.8955e-13,1,2.943,2.7048e-12,2.2918e-12,1.842e-12,
61,18.2988,3.1748e-13,2.8557,1,0,1.1199e-12,1,2.943,2.4213e-12,2.0126e-12,1.6604e-12,
62,18.2988,3.8119e-13,2.8866,1,0,1.1226e-12,1,2.943,3.8973e-12,3.8646e-12,2.0972e-12,
63,18.2988,1.7194e-13,2.9194,1,0,1.0072e-12,1,2.943,2.0429e-12,2.0324e-12,1.0738e-12,
64,18.2988,2.88e-13,2.9511,1,0,8.3558e-13,1,2.943,4.1825e-12,4.0931e-12,2.4519e-12,
65,18.2988,2.2688e-14,2.983,1,0,1.1499e-12,1,2.943,1.9801e-13,1.9229e-13,1.1685e-13,
66,18.2988,1.9987e-13,3.0147,1,0,7.6991e-13,1,2.943,2.9357e-12,2.8679e-12,1.7313e-12,
67,18.2988,6.5942e-13,3.0464,1,0,1.9821e-12,1,2.943,6.2186e-12,6.0824e-12,3.5983e-12,
68,18.2988,3.5127e-15,3.0769,1,0,1.7534e-12,1,2.943,5.9748e-13,4.4609e-13,4.2177e-13,
69,18.2988,5.6711e-13,3.1095,1,0,1.3516e-12,1,2.943,6.1106e-12,6.0816e-12,3.1302e-12,
70,18.2988,3.8009e-14,3.1405,1,0,1.6586e-12,1,2.943,6.4165e-13,5.9919e-13,4.1278e-13,
71,18.2988,1.3154e-13,3.1718,1,0,3.8899e-13,1,2.943,1.7715e-12,1.712e-12,1.074e-12,
72,18.2988,1.9057e-13,3.2034,1,0,4.6968e-13,1,2.943,2.0431e-12,2.0308e-12,1.0741e-12,
73,18.2988,5.1859e-15,3.2354,1,0,5.23e-13,1,2.943,7.3202e-13,5.55e-13,5.1614e-13,
74,18.2988,4.0998e-13,3.2667,1,0,7.7669e-13,1,2.943,3.1089e-12,2.3944e-12,2.1673e-12,
75,18.2988,1.6146e-13,3.2999,1,0,1.5785e-12,1,2.943,4.4441e-12,3.9777e-12,2.9765e-12,
76,18.2988,3.3656e-13,3.3311,1,0,9.9824e-13,1,2.943,2.8509e-12,2.7406e-12,1.7252e-12,
77,18.2988,1.9172e-13,3.3634,1,0,1.4289e-12,1,2.943,2.5823e-12,2.4961e-12,1.5647e-12,
78,18.2988,7.6435e-14,3.394,1,0,9.8776e-13,1,2.943,8.6039e-13,8.5143e-13,4.7445e-13,
79,18.2988,1.7274e-14,3.4251,1,0,1.865e-13,1,2.943,7.1086e-13,5.9852e-13,4.9083e-13,
80,18.2988,3.0567e-14,3.4564,1,0,8.6983e-13,1,2.943,2.3452e-12,1.7324e-12,1.6565e-12,
81,18.2988,2.324e-13,3.4871,1,0,1.6004e-12,1,2.943,3.7899e-12,3.6542e-12,2.316e-12,
82,18.2988,4.8121e-14,3.5185,1,0,2.2917e-12,1,2.943,4.6088e-12,3.3535e-12,3.2573e-12,
83,18.2988,5.3356e-13,3.5494,1,0,2.169e-12,1,2.943,4.9112e-12,4.7743e-12,2.8975e-12,
84,18.2988,8.1682e-14,3.5805,1,0,1.2961e-12,1,2.943,1.8828e-12,1.6437e-12,1.2792e-12,
85,18.2988,8.7916e-13,3.6113,1,0,1.6355e-12,1,2.943,6.6065e-12,4.6817e-12,4.6296e-12,
86,18.2988,6.1323e-14,3.6456,1,0,2.2585e-12,1,2.943,3.3126e-12,2.7415e-12,2.3e-12,
87,18.2988,5.1265e-14,3.678,1,0,1.231e-12,1,2.943,1.1899e-12,1.0882e-12,7.8332e-13,
88,18.2988,2.6787e-13,3.7097,1,0,7.6552e-13,1,2.943,2.3722e-12,2.2788e-12,1.4405e-12,
89,18.2988,4.7346e-13,3.7417,1,0,1.2143e-12,1,2.943,5.1012e-12,5.0767e-12,2.618e-12,
90,18.2988,3.121e-14,3.773,1,0,1.5103e-12,1,2.943,2.8969e-13,2.8677e-13,1.5665e-13,
91,18.2988,4.738e-13,3.8041,1,0,8.7804e-13,1,2.943,3.5591e-12,2.5518e-12,2.4936e-12,
