"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,0.90551,5.0356,2.6282e-05,NaN,NaN,NaN,NaN,1,5.4723,1.3671e-08,9.3919e-10,
1,0.18998,0.61778,0.040616,0.6561,0,1.5814,1,1.5712,0.65108,0.098007,0.009805,
2,0.075749,0.31026,0.082611,0.28243,0,1.7595,1,1.5712,0.34529,0.086135,0.010927,
3,0.024109,0.22246,0.12071,1,0,8.4305,1,1.5712,0.27653,0.13245,0.010261,
4,0.025968,0.12161,0.16518,0.9,0,26.8622,1,1.5712,0.20041,0.1187,0.0089826,
5,0.0058757,0.061804,0.20947,0.81,0,2.7808,1,1.5712,0.14124,0.093299,0.0078747,
6,0.0037803,0.049369,0.25436,1,0,6.3694,1,1.5712,0.0681,0.038382,0.002757,
7,0.014758,0.1338,0.29867,0.729,0,4.3612,1,1.5712,0.13716,0.016734,0.0022487,
8,0.00063072,0.021381,0.34439,1,0,1.8212,1,1.5712,0.026882,0.011148,0.0010246,
9,0.00018086,0.0012907,0.38824,1,0,0.40838,1,1.5712,0.0022728,0.0015645,9.0096e-05,
10,0.00015084,0.00018607,0.43285,1,0,0.33617,1,1.5712,0.00052467,0.00034024,3.0981e-05,
11,0.0001354,0.00033136,0.48226,1,0,0.25691,1,1.5712,0.00034396,8.2048e-05,5.4309e-06,
12,0.00012627,0.00017486,0.53202,0.53144,0,0.15021,1,1.5712,0.00019373,6.5339e-05,5.4072e-06,
13,0.00011746,0.00016506,0.58136,0.53144,0,0.13423,1,1.5712,0.0001849,6.4746e-05,5.3353e-06,
14,0.00010904,0.00016025,0.63099,0.53144,0,0.13296,1,1.5712,0.00017984,6.3072e-05,5.202e-06,
15,0.00010098,0.00015544,0.6779,0.53144,0,0.13183,1,1.5712,0.00017513,6.2849e-05,5.1078e-06,
16,9.3293e-05,0.00015079,0.72578,0.53144,0,0.13068,1,1.5712,0.00017047,6.2556e-05,5.0125e-06,
17,8.5974e-05,0.00014621,0.7716,0.53144,0,0.12945,1,1.5712,0.00016577,6.2171e-05,4.9095e-06,
18,7.9024e-05,0.0001417,0.81904,0.53144,0,0.12815,1,1.5712,0.00016097,6.1428e-05,4.7909e-06,
19,7.2439e-05,0.00013718,0.86477,0.53144,0,0.12671,1,1.5712,0.00015624,6.1062e-05,4.6684e-06,
