,RALM,REPM(LQH),REPM(LSE),RSQO
0,0.0,0.0,0.0,0.00015009
1,1.6965,1.4826,2.0992,0.37458
2,2.873,3.0179,4.3813,0.59106
3,3.842,4.5844,6.4268,0.78895
4,4.846,6.1807,8.5476,0.97735
5,6.1853,7.7198,10.5084,1.2109999999999999
6,7.8337,9.1375,12.519,1.3965
7,9.3967,10.6377,14.5214,1.5868
8,10.8281,12.1016,16.6649,1.7923
9,12.3305,13.6334,18.7416,1.9773
10,13.8412,15.0733,20.8169,2.1962
11,15.3447,16.6121,22.8501,2.3778
12,16.9079,18.1603,24.9302,2.5561
13,18.4726,19.7338,26.9168,2.7368
14,19.9146,21.3191,28.9793,2.9324
15,21.4795,22.83,31.0417,3.1379
16,23.0041,24.37,33.0948,3.3471
17,24.4434,25.9047,35.1913,3.5469999999999997
18,25.9953,27.4748,37.3006,3.7606
19,26.2596,29.0681,39.312,3.9396
20,26.334,30.6702,41.3641,4.1235
21,26.3586,32.2625,43.6337,4.3018
22,26.3813,33.7071,45.6951,4.4835
23,26.4073,35.2654,47.8097,4.6636
24,26.4328,36.8489,49.806000000000004,4.8419
25,26.4577,38.4528,51.9995,5.018
26,26.4856,40.0758,54.1025,5.2341
27,26.5152,41.7407,56.3366,5.4292
28,26.5438,41.963,56.5606,5.6173
29,26.5744,42.0594,56.8388,5.8043
30,26.6061,42.2273,57.0579,5.9811
31,26.635,42.3303,57.2802,6.1646
32,26.6703,42.4334,57.3231,6.3484
33,26.7034,42.4704,57.3708,6.5414
34,26.738000000000003,42.512,57.4108,6.7244
35,26.7763,42.5479,57.4536,6.9121
36,26.8132,42.5846,57.4946,7.0986
37,26.8458,42.6158,57.5375,7.2829
38,26.8854,42.6514,57.5855,7.4773
39,26.9239,42.8093,57.6298,7.6707
40,26.9648,42.8409,57.6708,7.8576
41,27.0064,42.8757,57.7136,8.0394
42,27.0479,43.0206,57.7563,8.222000000000001
43,27.1145,43.0535,57.8061,8.4063
44,27.1812,43.185,57.8471,8.6008
45,27.2508,43.2183,57.8928,8.7836
46,27.3182,43.2531,57.9368,8.972000000000001
47,27.3803,43.2867,57.9816,9.1489
48,27.4423,43.3206,58.0264,9.3381
49,27.5131,44.9446,58.0691,9.5186
50,27.5758,45.0459,58.1149,9.6941
51,27.6408,45.0858,58.1602,9.892000000000001
52,27.7072,45.1184,58.2009,10.0777
53,27.7736,45.1554,58.2452,10.2648
54,27.845,45.1899,58.2927,10.4411
55,27.9118,45.2298,58.3372,10.6443
56,27.9783,45.283,58.3795,10.8212
57,28.0419,45.3147,58.4232,10.9978
58,28.104,45.3485,58.4727,11.1735
59,28.1659,45.3811,58.5146,11.3821
60,28.2287,45.4144,58.5587,11.5695
61,28.2923,45.4465,58.6017,11.7637
62,28.3551,45.4813,58.6407,11.9372
63,28.423000000000002,45.5133,58.6816,12.1138
64,28.4863,45.5496,58.7242,12.2934
65,28.5514,45.581,58.768,12.4739
66,28.6139,45.6189,58.8162,12.6525
67,28.678,45.7454,58.8601,12.8349
68,28.7416,45.7861,58.9039,13.0133
69,28.8129,45.8196,58.9516,13.1932
70,28.8749,45.856,58.9931,13.3796
71,28.9441,45.8865,59.0356,13.5524
72,29.0078,45.9236,59.0795,13.7338
73,29.0746,45.95399999999999,59.1234,13.9162
74,29.1452,45.9947,59.1672,14.1027
75,29.2085,46.0241,59.2114,14.2884
76,29.2814,46.0631,59.2573,14.4693
77,29.3547,46.0935,59.3003,14.6546
78,29.4204,46.1288,59.3451,14.8286
79,29.4878,46.1604,59.3895,15.0023
80,29.5525,46.1978,59.4309,15.1781
81,29.623,46.2297,59.4773,15.3648
82,29.6936,46.2725,61.555,15.5469
83,29.7658,46.3093,61.6004,15.7357
84,29.8355,46.3449,61.6498,15.9189
85,29.9056,46.3762,61.6937,16.1043
86,29.9734,46.4118,61.743,16.2902
87,30.0435,46.443000000000005,61.7857,16.4702
88,30.1194,46.4774,61.8319,16.6601
89,30.1891,46.5391,61.8715,16.8457
90,30.2671,46.5936,61.9147,17.0258
91,30.335,46.626000000000005,61.95399999999999,17.2014
92,30.4025,46.6572,61.9988,17.3915
93,30.4714,46.6884,62.0486,17.5691
