"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,2.9837,2.4022,37.3135,1,6.4646,5.4381,
1,0.16373,5.2552,3.3333,3.2759,3.2759,18.8753,2.2759,4.6328,0.00082718,
2,0.22745,2.7541,3.3333,0.91494,0.91491,27.0824,0.77392,1.2939,0.0003157,
3,0.6907,3.5256,3.3333,0.36642,0.36637,27.5879,0.44748,0.51812,0.00034571,
4,1.0097,8.9819,3.3333,0.26113,0.26107,27.6782,0.42297,0.36922,6.7309e-05,
5,1.2727,9.8785,11.1111,0.25417,0.2541,27.6841,0.42426,0.35936,5.7385e-05,
6,1.6076,9.1455,11.1111,0.085867,0.085844,27.8416,0.52982,0.1214,2.8562e-05,
7,1.8038,9.911,37.037,0.094687,0.094663,27.8323,0.52226,0.13387,1.8464e-05,
8,2.2905,9.7803,37.037,0.029688,0.029681,27.9037,0.57731,0.041975,4.6856e-06,
9,2.7901,9.9315,123.4568,0.031143,0.031135,27.9021,0.57614,0.044032,8.1588e-06,
10,3.2825,9.8903,123.4568,0.0094688,0.0094664,27.9274,0.59285,0.013388,5.1008e-06,
11,3.7827,9.9343,411.5226,0.0096034,0.0096009,27.9272,0.59276,0.013578,1.1232e-06,
12,4.3791,9.2822,411.5226,0.0030983,0.002866,27.9353,0.68255,0.094117,0.094029,
13,4.9323,9.8064,1371.7421,0.0033249,0.0028591,27.9352,0.68571,0.0040993,0.0001485,
14,5.0625,0.004681,1371.7421,2.0756e-06,1.5586e-06,27.9387,0.68713,2.371e-06,4.7777e-07,
15,5.0768,1.7868e-06,1371.7421,2.1733e-09,1.6024e-09,27.9387,0.68714,3.766e-06,3.766e-06,
16,5.0855,5.4142e-09,4572.4737,3.2352e-09,1.8818e-09,27.9387,0.68714,1.2813e-05,1.2813e-05,
17,5.0985,1.4164e-09,4572.4737,1.1627e-09,7.3156e-10,27.9387,0.68713,7.3906e-06,7.3906e-06,
18,5.1106,9.3315e-10,4572.4737,1.9623e-10,1.2849e-10,27.9387,0.68713,6.8897e-06,6.8897e-06,
19,5.1203,8.3631e-10,15241.579,6.6366e-10,6.1226e-10,27.9387,0.68714,4.9205e-06,4.9205e-06,
20,5.1304,5.1637e-10,15241.579,2.8746e-10,2.2493e-10,27.9387,0.68714,1.1273e-05,1.1273e-05,
21,5.141,2.4403e-10,15241.579,1.6985e-10,1.4979e-10,27.9387,0.68714,6.6355e-06,6.6355e-06,
22,5.1531,9.1177e-11,15241.579,1.1575e-11,1.0597e-11,27.9387,0.68714,6.6612e-06,6.6612e-06,
23,5.1677,7.8075e-10,50805.2634,5.6077e-10,4.8926e-10,27.9387,0.68713,7.9095e-06,7.9095e-06,
24,5.1849,7.2841e-10,50805.2634,2.4306e-10,1.8231e-10,27.9387,0.68715,3.71e-05,3.71e-05,
25,5.2031,1.7263e-10,169350.8781,2.4777e-10,1.5968e-10,27.9387,0.68714,6.8173e-06,6.8173e-06,
26,5.2195,8.9185e-11,169350.8781,3.429e-11,2.8873e-11,27.9387,0.68715,1.4326e-05,1.4326e-05,
27,5.2406,1.0938e-10,564502.9269,8.8455e-11,4.5746e-11,27.9387,0.68713,2.6109e-05,2.6109e-05,
28,5.2799,0,1881676.4232,8.8455e-11,4.5746e-11,27.9387,0.68708,0.00012101,0.00012101,
29,5.3036,4.0808e-11,1881676.4232,3.3357e-11,2.5712e-11,27.9387,0.68705,0.00012076,0.00012076,
30,5.328,5.3655e-11,6272254.7439,3.9402e-11,2.3783e-11,27.9387,0.68712,0.00015697,0.00015697,
31,5.3758,0,20907515.8129,3.9402e-11,2.3783e-11,27.9387,0.68737,0.00068941,0.00068941,
32,5.4149,0,69691719.3763,3.9402e-11,2.3783e-11,27.9387,0.68819,0.0025714,0.0025714,
33,5.4497,0,232305731.2542,3.9402e-11,2.3783e-11,27.9387,0.69094,0.0088637,0.0088637,
34,5.4931,0,774352437.514,3.9402e-11,2.3783e-11,27.9387,0.70009,0.029843,0.029843,
35,5.5309,0,2581174791.7132,3.9402e-11,2.3783e-11,27.9387,0.7306,0.099774,0.099774,
36,5.5597,0,8603915972.3773,3.9402e-11,2.3783e-11,27.9387,0.83231,0.33288,0.33288,
37,5.5847,0,28679719907.9244,3.9402e-11,2.3783e-11,27.9387,1.1713,1.1099,1.1099,
38,5.6104,0,95599066359.7481,3.9402e-11,2.3783e-11,27.9387,2.3013,3.7,3.7,
39,5.6322,0,318663554532.4938,3.9402e-11,2.3783e-11,27.9387,6.0681,12.3335,12.3335,
40,5.6531,0,1062211848441.646,3.9402e-11,2.3783e-11,27.9387,18.6239,41.1121,41.1121,
41,5.6763,0,3540706161472.154,3.9402e-11,2.3783e-11,27.9387,20,137.0405,137.0405,
42,5.7008,0,11802353871573.85,3.9402e-11,2.3783e-11,27.9387,20,381.462,381.462,
43,5.7244,0,39341179571912.82,3.9402e-11,2.3783e-11,27.9387,20,1144.2917,1144.2917,
44,5.7515,0,131137265239709.4,3.9402e-11,2.3783e-11,27.9387,20,3631.1468,3631.1468,
45,5.7783,0,437124217465698.1,3.9402e-11,2.3783e-11,27.9387,20,11921.2038,11921.2038,
46,5.8026,0,1457080724885660,3.9402e-11,2.3783e-11,27.9387,20,39554.9009,39554.9009,
47,5.8246,0,4856935749618868,3.9402e-11,2.3783e-11,27.9387,20,131667.2777,131667.2777,
48,5.845,0,1.618978583206289e+16,3.9402e-11,2.3783e-11,27.9387,20,438708.5497,438708.5497,
49,5.866,0,5.396595277354298e+16,3.9402e-11,2.3783e-11,27.9387,20,1462179.4612,1462179.4612,
50,5.8881,0,1.798865092451433e+17,3.9402e-11,2.3783e-11,27.9387,20,4873749.1676,4873749.1676,
51,5.9102,0,5.996216974838111e+17,3.9402e-11,2.3783e-11,27.9387,20,16245648.1894,16245648.1894,
52,5.9329,0,1.998738991612704e+18,3.9402e-11,2.3783e-11,27.9387,20,54151978.2621,54151978.2621,
53,5.9533,0,6.662463305375679e+18,3.9402e-11,2.3783e-11,27.9387,20,180506411.8379,180506411.8379,
54,5.9746,0,2.220821101791893e+19,3.9402e-11,2.3783e-11,27.9387,20,601687857.0905,601687857.0905,
55,5.9966,0,7.402737005972978e+19,3.9402e-11,2.3783e-11,27.9387,20,2005626007.9326,2005626007.9326,
56,6.0192,0,2.467579001990993e+20,3.9402e-11,2.3783e-11,27.9387,20,6685419844.0729,6685419844.0729,
57,6.0407,0,8.225263339969975e+20,3.9402e-11,2.3783e-11,27.9387,20,22284732631.2071,22284732631.2071,
58,6.0691,0,2.741754446656658e+21,3.9402e-11,2.3783e-11,27.9387,20,74282441921.6547,74282441921.6547,
59,6.097,0,9.139181488855528e+21,3.9402e-11,2.3783e-11,27.9387,20,247608139556.4799,247608139556.4799,
60,6.119,0,3.046393829618509e+22,3.9402e-11,2.3783e-11,27.9387,20,825360465005.8975,825360465005.8975,
61,6.1404,0,1.015464609872836e+23,3.9402e-11,2.3783e-11,27.9387,20,2751201549837.289,2751201549837.289,
62,6.1614,0,3.384882032909455e+23,3.9402e-11,2.3783e-11,27.9387,20,9170671832608.594,9170671832608.594,
63,6.1825,0,1.128294010969818e+24,3.9402e-11,2.3783e-11,27.9387,20,30568906108512.95,30568906108512.95,
64,6.2042,0,3.760980036566062e+24,3.9402e-11,2.3783e-11,27.9387,20,101896353694860.8,101896353694860.8,
65,6.2266,0,1.253660012188687e+25,3.9402e-11,2.3783e-11,27.9387,20,339654512316020.3,339654512316020.3,
66,6.2478,0,4.178866707295624e+25,3.9402e-11,2.3783e-11,27.9387,20,1132181707719885,1132181707719885,
67,6.269,0,1.392955569098541e+26,3.9402e-11,2.3783e-11,27.9387,20,3773939025732769,3773939025732769,
68,6.2912,0,4.643185230328472e+26,3.9402e-11,2.3783e-11,27.9387,20,1.257979675244238e+16,1.257979675244238e+16,
69,6.3126,0,1.547728410109491e+27,3.9402e-11,2.3783e-11,27.9387,20,4.193265584147443e+16,4.193265584147443e+16,
70,6.3334,0,5.15909470036497e+27,3.9402e-11,2.3783e-11,27.9387,20,1.397755194715813e+17,1.397755194715813e+17,
71,6.3541,0,1.71969823345499e+28,3.9402e-11,2.3783e-11,27.9387,20,4.659183982386041e+17,4.659183982386041e+17,
72,6.3834,0,5.732327444849967e+28,3.9402e-11,2.3783e-11,27.9387,20,1.553061327462013e+18,1.553061327462013e+18,
73,6.4109,0,1.910775814949989e+29,3.9402e-11,2.3783e-11,27.9387,20,5.176871091540045e+18,5.176871091540045e+18,
74,6.4395,0,6.369252716499964e+29,3.9402e-11,2.3783e-11,27.9387,20,1.725623697180015e+19,1.725623697180015e+19,
75,6.4617,0,2.123084238833321e+30,3.9402e-11,2.3783e-11,27.9387,20,5.752078990600049e+19,5.752078990600049e+19,
76,6.4988,0,7.076947462777738e+30,3.9402e-11,2.3783e-11,27.9387,20,1.91735966353335e+20,1.91735966353335e+20,
77,6.5231,0,2.35898248759258e+31,3.9402e-11,2.3783e-11,27.9387,20,6.3911988784445e+20,6.3911988784445e+20,
78,6.5484,0,7.863274958641932e+31,3.9402e-11,2.3783e-11,27.9387,20,2.130399626148167e+21,2.130399626148167e+21,
79,6.5741,0,2.621091652880644e+32,3.9402e-11,2.3783e-11,27.9387,20,7.101332087160557e+21,7.101332087160557e+21,
80,6.6014,0,8.736972176268813e+32,3.9402e-11,2.3783e-11,27.9387,20,2.367110695720186e+22,2.367110695720186e+22,
81,6.6307,0,2.912324058756271e+33,3.9402e-11,2.3783e-11,27.9387,20,7.890368985733952e+22,7.890368985733952e+22,
82,6.6526,0,9.707746862520905e+33,3.9402e-11,2.3783e-11,27.9387,20,2.630122995244651e+23,2.630122995244651e+23,
83,6.6744,0,3.235915620840302e+34,3.9402e-11,2.3783e-11,27.9387,20,8.767076650815502e+23,8.767076650815502e+23,
84,6.7033,0,1.078638540280101e+35,3.9402e-11,2.3783e-11,27.9387,20,2.922358883605168e+24,2.922358883605168e+24,
85,6.7288,0,3.595461800933669e+35,3.9402e-11,2.3783e-11,27.9387,20,9.741196278683893e+24,9.741196278683893e+24,
86,6.756,0,1.19848726697789e+36,3.9402e-11,2.3783e-11,27.9387,20,3.247065426227964e+25,3.247065426227964e+25,
