"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,0.36408,0.073041,-0.24101,1,5.2671,5.134,
1,0.12488,1.4826,3.3333,0,0,-0.26664,0.86238,0.79286,0.00053335,
2,0.1586,0.090049,11.1111,0,0,-0.30453,0.42297,0.17494,0.00031073,
3,0.28962,0.70679,11.1111,0,0,-0.61745,0.2346,0.0067423,0.00015016,
4,0.35872,0.043156,11.1111,0.00024041,9.6164e-06,-0.6308,0.21035,0.00080586,0.00018941,
5,0.40707,0.0052994,11.1111,3.9221e-05,1.5689e-06,-0.63219,0.20705,0.0001231,6.8636e-05,
6,0.43018,0.00067582,11.1111,8.3101e-06,3.324e-07,-0.63236,0.20663,6.342e-05,6.1657e-05,
7,0.44604,0.00015347,11.1111,0,0,-0.63238,0.20657,2.6366e-05,2.6305e-05,
8,0.45606,1.1998e-05,11.1111,0,0,-0.63239,0.20657,2.1889e-05,2.1888e-05,
9,0.47177,8.3784e-05,37.037,1.29e-06,1.2182e-07,-0.63239,0.20658,7.713e-06,7.4721e-06,
10,0.48073,3.5277e-06,37.037,5.5324e-08,4.7425e-09,-0.63239,0.20658,7.4709e-06,7.4705e-06,
11,0.49399,1.1803e-05,123.4568,1.7803e-07,9.6057e-09,-0.63239,0.20658,2.6537e-06,2.647e-06,
12,0.50411,2.5326e-07,123.4568,1.1874e-08,1.0754e-09,-0.63239,0.20658,1.425e-06,1.4249e-06,
13,0.52111,1.368e-06,123.4568,7.7462e-09,5.5313e-10,-0.63239,0.20658,1.4807e-06,1.4807e-06,
14,0.55814,1.8969e-06,411.5226,6.7458e-09,6.0454e-10,-0.63239,0.20658,4.0133e-07,4.0124e-07,
15,0.56993,1.5202e-08,411.5226,6.5922e-10,4.869e-11,-0.63239,0.20658,2.3113e-07,2.3113e-07,
16,0.58109,1.5843e-09,411.5226,1.6177e-10,1.0467e-11,-0.63239,0.20658,3.0666e-07,3.0666e-07,
17,0.59538,1.7647e-09,1371.7421,4.0619e-10,3.0241e-11,-0.63239,0.20658,2.2754e-07,2.2754e-07,
18,0.6073,6.2504e-10,1371.7421,1.8166e-13,3.0414e-14,-0.63239,0.20658,2.2713e-07,2.2713e-07,
19,0.61947,2.278e-07,4572.4737,5.5119e-11,6.6881e-12,-0.63239,0.20658,1.9847e-07,1.9847e-07,
20,0.63151,1.7668e-10,4572.4737,7.1279e-14,1.0754e-14,-0.63239,0.20658,1.9825e-07,1.9825e-07,
