9.733027334486198e-05,2.181443005381646,1.368980130930005,0.6398321683836175,1.520817394856825,60.87340047227838,0.6429138080512307,1.517412992531322,60.27978604747402,0.006284945502126935,2.177818703800483,60.13359346150448,5,10,2,4
Inf,2.227983240952332,62.04017839949434,0.4032654307532355,2.14857812898662,60.78999734938103,0.1035373148853799,2.1492976847846,61.21053806054739,8.945555823833722e-05,2.414359049220819,5.14536039733609,5,10,2,4
Inf,2.560249620955273,63.06558545074493,0.1042384238687042,2.48381983193331,22.30756393013542,0.1044038570775903,2.483703128884959,8.648915700499691,5.816636156758176e-05,2.56024828787206,1.979613266385696,5,10,2,4
Inf,19.41132479275126,60.7285762400328,5.715523584998585,3.205756086052256,60.89733986598893,5.697262719926224,3.249364273662628,61.01990682810018,0.006923236060002822,19.40388250426341,60.11071960151607,5,10,2,4
1.365011774076524e-05,32.3352597982857,2.764316929450491,8.553358923737566,7.434509813355468,2.3275360797572,6.965508254386625,9.411663641035878,60.80858830752315,4.51865268525584e-05,36.75158629619801,2.165919307909039,5,10,2,4
Inf,41.46358324567802,64.89478553018799,7.104941502288816,15.19139334723871,3.795662197869083,7.114475056557117,15.23862524560244,60.59463464880054,8.121746362897295e-05,41.46329236017699,0.7783089504077497,5,10,2,4
Inf,6.181761075110543,64.40158123391977,1.240553579094371,3.897064723079713,9.311687115197714,1.240598849070016,3.896969843596093,5.836888007195184,7.901262604042175e-05,6.702241419958162,3.371568826606475,5,10,2,4
Inf,5.849236299486464,63.35091665351426,2.176172850182324,2.431511274751849,11.23576387289414,2.176245053194146,2.431340722238549,10.23785114093666,8.426159826804732e-05,5.84923752550737,2.045389017979654,5,10,2,4
Inf,17.27480229748835,61.11641465648809,4.39790242775874,4.885515577132513,61.16629726653975,4.353526196438351,4.884757692581005,60.99037659178731,8.220652750948426e-05,17.359460104524,5.848954364799176,5,10,2,4
Inf,3.738457471525206,63.62861581052681,1.299630479682783,2.500881832091923,61.42062604448358,1.126942391817273,2.506713783327088,60.17806004897982,0.006341816004601352,4.110659767952116,60.04467576737684,5,10,2,4
Inf,7.28693467677914,64.5741716438142,1.877048524806522,4.205605337179613,61.4734409489669,1.876243721776147,4.203621317061065,8.079532917138328,9.702398412070304e-05,7.461115453442176,3.946345355262234,5,10,2,4
7.859872917713823e-05,24.73720085242919,2.197431089570532,6.696373202683005,5.259164194439762,4.389151643346002,6.696372091430859,5.259248982166882,5.175113784049315,5.466825936063341e-05,26.02910359184723,1.427017736492227,5,10,2,4
Inf,8.461969507283714,63.65633743361181,2.721838982527161,3.358485970187011,60.83696578889141,2.712016598226799,3.315649022928724,60.21514077354274,9.969409629793959e-05,15.41990413283682,29.67297856321349,5,10,2,4
Inf,11.53185014393545,60.09773798744769,2.340604870947242,6.506542851473813,60.39127062819669,2.034396180680315,7.419001110119573,61.5341646661164,1.888667196231167e-05,12.15085263447578,2.17139687619646,5,10,2,4
Inf,8.889215561384727,63.85162877137392,2.374281049652186,5.105672849999684,6.059404448961992,2.208662981515081,4.843864151475792,60.59899948573461,9.459141253333573e-05,8.875471351051949,0.7630418382457886,5,10,2,4
Inf,7.370916862625022,64.73813092849446,0.1821393054396039,7.395899802695037,3.898684432106774,0.1821673591403362,7.395880810146027,3.945225827449991,6.312925890605404e-05,7.533202431035787,2.158203061578183,5,10,2,4
8.337037594986358e-05,18.30497008870158,2.248051492993228,4.419149721645374,7.618888882098044,5.267960208998662,4.791512031320603,6.428902500320951,60.3666466800431,1.89769384597314e-05,19.28340296665161,1.365784284925681,5,10,2,4
8.596327190444715e-05,26.27674280357081,1.929188072365674,7.606780197204726,3.234126527439937,60.11715093953492,7.601878666527394,2.956655870048917,60.11320408482283,2.438762364529358e-05,26.46240892582735,2.88999931280249,5,10,2,4
Inf,6.397028195376443,60.2951415136016,2.395976098285009,4.141510901925992,4.661330187831469,2.34392938020054,3.302826575292471,60.11278157162826,6.544614711936176e-05,7.010200068256874,1.223419615637595,5,10,2,4
Inf,13.05657370005056,64.06840711392904,3.651181371264284,5.713217227205974,3.024461965883287,3.616067181712741,4.217798343939031,60.86175171931531,9.337165948271762e-05,16.32615556354129,9.320444352482482,5,10,2,4
