,ALM,LQH,LSE,Riemannian_SQP,log10residual
0,0.0,0.0,0.0,2.8574e-05,-3
1,0.0,0.0,0.0,2.8574e-05,-2
2,0.0,0.0,0.0,2.8574e-05,-1
3,0.8519899999999999,0.0,1.182,0.08319800000000001,0
4,0.8871100000000001,0.097151,1.182,0.30651999999999996,1
5,0.8871100000000001,0.097151,1.8852,0.99844,2
6,0.8871100000000001,0.097151,2.0144,1.5238,3
7,0.9203399999999999,0.13673,2.2072,1.6769999999999998,4
8,1.0072,0.38600999999999996,2.342,1.6769999999999998,5
9,1.2104,0.85211,,1.6769999999999998,6
10,,56.6927,,2.1602,7
11,,,,2.495,8
