,ALM,LQH,LSE,Riemannian_SQP,log10residual
0,0.0,0.0,0.0,2.7215999999999998e-05,-3
1,0.0,0.0,0.0,2.7215999999999998e-05,-2
2,0.0,0.0,0.0,2.7215999999999998e-05,-1
3,0.13825,0.14919000000000002,0.8500700000000001,0.045113,0
4,0.1844,0.14919000000000002,0.8500700000000001,0.34881,1
5,0.21172,0.14919000000000002,1.3349,0.46567,2
6,0.23351999999999998,0.14919000000000002,1.6185,0.50446,3
7,0.29219,0.27564,1.8138,0.50446,4
8,0.39457,0.5245,2.1385,0.54274,5
9,,,,0.5844699999999999,6
10,,,,0.5844699999999999,7
