,ALM,LQH,LSE,Riemannian_SQP,log10residual
0,0.0,0.0,0.0,2.6605e-05,-3
1,0.0,0.0,0.0,2.6605e-05,-2
2,0.0,0.0,0.0,2.6605e-05,-1
3,0.11292999999999999,0.1146,0.13534000000000002,0.081975,0
4,0.18531,0.1146,0.13534000000000002,0.11999000000000001,1
5,0.221,0.1146,0.13534000000000002,0.36168,2
6,0.28699,0.1146,0.20661,0.39908000000000005,3
7,0.32371,0.17184000000000002,0.33697,0.43662,4
8,0.36654000000000003,0.28033,0.58703,0.43662,5
9,0.51976,,,0.47408,6
10,,,,0.47408,7
11,,,,0.47408,8
12,,,,0.47408,9
