"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,102.6327,102.6327,182.7588,104.6999,
1,0.26297,0.17013,0.17013,39.4946,5.1864,
2,0.53882,0.041075,0.041075,36.4219,4.288,
3,0.88709,0.026773,0.026773,33.7449,3.8004,
4,1.2179,0.013217,0.013217,28.1726,2.6227,
5,1.4986,0.0099057,0.0099057,27.7491,2.2887,
6,1.7851,0.0078776,0.0078776,27.3431,1.974,
7,1.7913,0.0062188,0.0062188,27.346,1.9735,
8,1.7974,0.0049384,0.0049384,27.3485,1.9731,
9,1.8049,0.0039566,0.0039566,27.3506,1.9727,
10,1.813,0.0032108,0.0032108,27.3524,1.9723,
11,1.822,0.00096677,0.00096677,27.3598,1.971,
12,1.8285,0.00075705,0.00075705,27.3609,1.9708,
13,1.8353,0.0005965,0.0005965,27.3618,1.9706,
14,1.8418,0.00047266,0.00047266,27.3625,1.9705,
15,1.8486,0.00037758,0.00037758,27.3632,1.9703,
16,1.8551,0.00030506,0.00030506,27.3638,1.9702,
17,1.8618,0.00025111,0.00025111,27.3643,1.9701,
18,1.8722,7.2812e-05,7.2812e-05,27.3664,1.9697,
19,1.8785,5.7386e-05,5.7386e-05,27.3666,1.9697,
20,1.8845,4.5368e-05,4.5368e-05,27.3669,1.9696,
21,1.8929,3.6146e-05,3.6146e-05,27.3671,1.9696,
22,1.8995,2.9112e-05,2.9112e-05,27.3673,1.9695,
23,1.9049,2.3861e-05,2.3861e-05,27.3674,1.9695,
24,1.9134,6.9685e-06,6.9685e-06,27.3681,1.9694,
25,1.9189,5.4123e-06,5.4123e-06,27.3682,1.9694,
26,1.9243,4.3495e-06,4.3495e-06,27.3682,1.9694,
27,1.9297,3.4589e-06,3.4589e-06,27.3683,1.9694,
28,1.9356,2.7788e-06,2.7788e-06,27.3684,1.9693,
29,1.9411,2.264e-06,2.264e-06,27.3684,1.9693,
30,1.9483,6.9885e-07,6.9885e-07,27.3686,1.9693,
