"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,147.5826,147.5826,3071.2392,168.0636,
1,0.26782,0.31158,0.31158,2021.1875,17.465,
2,0.53001,0.048635,0.048635,1983.5056,14.0744,
3,0.83633,0.043506,0.043506,1954.7627,10.5486,
4,1.095,0.037661,0.037661,1923.2389,10.6135,
5,1.5102,0.01215,0.01215,1917.1236,11.4221,
6,1.8447,0.009262,0.009262,1914.0784,12.0105,
7,2.2145,0.0066747,0.0066747,1912.4957,11.3187,
8,2.5988,0.0069804,0.0069804,1902.8586,14.151,
9,2.9401,0.0020494,0.0020494,1902.7053,14.2955,
10,3.3257,0.0016684,0.0016684,1902.4885,14.8084,
11,3.7858,0.0013467,0.0013467,1901.8984,15.7474,
12,3.7935,0.001116,0.001116,1901.9035,15.7459,
13,3.8009,0.00089746,0.00089746,1901.9089,15.7443,
14,3.8086,0.00073251,0.00073251,1901.9134,15.7429,
15,3.8178,0.00021663,0.00021663,1901.933,15.7372,
16,3.8248,0.0001704,0.0001704,1901.9356,15.7364,
17,3.8316,0.00013446,0.00013446,1901.9379,15.7357,
18,3.8386,0.0001068,0.0001068,1901.9399,15.7352,
19,3.8454,8.5609e-05,8.5609e-05,1901.9416,15.7346,
20,3.8524,6.9547e-05,6.9547e-05,1901.943,15.7342,
21,3.8616,2.0809e-05,2.0809e-05,1901.949,15.7325,
22,3.8679,1.6159e-05,1.6159e-05,1901.9498,15.7322,
23,3.874,1.2755e-05,1.2755e-05,1901.9505,15.732,
24,3.8803,1.0132e-05,1.0132e-05,1901.9511,15.7318,
25,3.8864,8.1306e-06,8.1306e-06,1901.9517,15.7317,
26,3.8924,6.6106e-06,6.6106e-06,1901.9521,15.7315,
27,3.8988,5.4684e-06,5.4684e-06,1901.9525,15.7314,
28,3.9062,1.9007e-06,1.9007e-06,1901.954,15.731,
29,3.9129,1.2035e-06,1.2035e-06,1901.9544,15.7308,
30,3.9193,9.7546e-07,9.7546e-07,1901.9546,15.7308,
