"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,44.7349,44.7349,486.8703,54.8009,
1,0.25626,0.11395,0.11395,190.2379,6.5085,
2,0.52499,0.031009,0.031009,179.9867,4.3088,
3,0.89713,0.024381,0.024381,176.1472,4.431,
4,1.1928,0.020945,0.020945,173.6876,4.7908,
5,1.8395,0.00664,0.00664,161.4215,2.448,
6,2.3403,0.0034798,0.0034798,153.8452,1.8623,
7,2.6091,0.0044318,0.0044318,151.6583,1.9482,
8,2.8724,0.003711,0.003711,149.2417,2.279,
9,3.1825,0.0040502,0.0040502,147.6391,2.85,
10,3.3519,0.0037836,0.0037836,146.3307,2.7945,
11,3.369,0.0010873,0.0010873,146.3405,2.7955,
12,3.3778,0.00085609,0.00085609,146.3417,2.7956,
13,3.3865,0.00067781,0.00067781,146.3428,2.7958,
14,3.3944,0.00054087,0.00054087,146.3438,2.7958,
15,3.4031,0.00043646,0.00043646,146.3446,2.7959,
16,3.4112,0.0003581,0.0003581,146.3453,2.796,
17,3.423,0.00010462,0.00010462,146.3482,2.7963,
18,3.4293,8.2324e-05,8.2324e-05,146.3486,2.7963,
19,3.4356,6.5055e-05,6.5055e-05,146.349,2.7964,
20,3.4418,5.1768e-05,5.1768e-05,146.3493,2.7964,
21,3.4478,4.1617e-05,4.1617e-05,146.3495,2.7964,
22,3.454,3.3964e-05,3.3964e-05,146.3497,2.7964,
23,3.4615,9.8666e-06,9.8666e-06,146.3507,2.7965,
24,3.4677,7.8573e-06,7.8573e-06,146.3508,2.7966,
25,3.4732,6.1963e-06,6.1963e-06,146.3509,2.7966,
26,3.4791,4.9297e-06,4.9297e-06,146.351,2.7966,
27,3.4846,3.9627e-06,3.9627e-06,146.3511,2.7966,
28,3.4908,3.2294e-06,3.2294e-06,146.3511,2.7966,
29,3.499,9.95e-07,9.95e-07,146.3514,2.7966,
30,3.5052,7.5764e-07,7.5764e-07,146.3514,2.7966,
