"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,114.8657,114.8657,174.8732,116.423,
1,0.25036,0.16951,0.16951,38.9352,5.0126,
2,0.5134,0.04006,0.04006,34.4184,4.0191,
3,0.78986,0.02971,0.02971,32.8223,3.8291,
4,1.0991,0.02299,0.02299,32.2181,3.8253,
5,1.2346,0.017258,0.017258,31.9226,3.8346,
6,1.2453,0.013942,0.013942,31.9303,3.8348,
7,1.2618,0.011454,0.011454,31.9367,3.8349,
8,1.2807,0.0033352,0.0033352,31.9654,3.8356,
9,1.2906,0.0026311,0.0026311,31.9692,3.8357,
10,1.2989,0.0020805,0.0020805,31.9725,3.8358,
11,1.3071,0.0016564,0.0016564,31.9754,3.8359,
12,1.3141,0.0013314,0.0013314,31.9778,3.8359,
13,1.3214,0.001086,0.001086,31.9799,3.836,
14,1.3334,0.000321,0.000321,31.9887,3.8362,
15,1.3393,0.00025377,0.00025377,31.9898,3.8362,
16,1.3457,0.00020093,0.00020093,31.9908,3.8363,
17,1.3516,0.00015985,0.00015985,31.9917,3.8363,
18,1.3576,0.00012824,0.00012824,31.9925,3.8363,
19,1.3641,0.00010424,0.00010424,31.9931,3.8363,
20,1.3756,3.1421e-05,3.1421e-05,31.9958,3.8364,
21,1.3823,2.4593e-05,2.4593e-05,31.9962,3.8364,
22,1.3887,1.9364e-05,1.9364e-05,31.9965,3.8364,
23,1.4,1.5342e-05,1.5342e-05,31.9968,3.8364,
24,1.4078,1.2299e-05,1.2299e-05,31.997,3.8364,
25,1.4139,9.9838e-06,9.9838e-06,31.9973,3.8364,
26,1.4202,8.2522e-06,8.2522e-06,31.9974,3.8365,
27,1.4273,3.3386e-06,3.3386e-06,31.998,3.8365,
28,1.4349,1.9067e-06,1.9067e-06,31.9983,3.8365,
29,1.441,1.4682e-06,1.4682e-06,31.9984,3.8365,
30,1.4471,1.1729e-06,1.1729e-06,31.9985,3.8365,
