"iter","time","maxviolation","meanviolation","cost",
0,0,107.9886,107.9886,120.0704,
1,0.29082,0.071123,0.071123,23.284,
2,0.55768,0.034575,0.034575,14.5577,
3,0.8286,0.033024,0.033024,8.3956,
4,0.85043,0.026436,0.026436,8.3998,
5,0.8729,0.021439,0.021439,8.4034,
6,0.89625,0.017715,0.017715,8.4064,
7,0.94614,0.0050833,0.0050833,8.4201,
8,0.9572,0.004009,0.004009,8.4219,
9,0.96864,0.0031787,0.0031787,8.4234,
10,0.9976,0.0025312,0.0025312,8.4248,
11,1.007,0.0020454,0.0020454,8.4259,
12,1.015,0.0016811,0.0016811,8.4269,
13,1.0263,0.00049021,0.00049021,8.4311,
14,1.0349,0.00038549,0.00038549,8.4316,
15,1.0441,0.00030489,0.00030489,8.4321,
16,1.053,0.00024289,0.00024289,8.4325,
17,1.0616,0.00019552,0.00019552,8.4329,
18,1.0705,0.0001598,0.0001598,8.4332,
19,1.0806,4.7443e-05,4.7443e-05,8.4345,
20,1.089,3.7923e-05,3.7923e-05,8.4347,
21,1.0969,2.9481e-05,2.9481e-05,8.4348,
22,1.1051,2.3567e-05,2.3567e-05,8.435,
23,1.1123,1.9428e-05,1.9428e-05,8.4351,
24,1.1197,1.6945e-05,1.6945e-05,8.4351,
25,1.1285,4.7308e-06,4.7308e-06,8.4356,
26,1.136,3.5903e-06,3.5903e-06,8.4356,
27,1.1425,3.0014e-06,3.0014e-06,8.4357,
28,1.15,2.5759e-06,2.5759e-06,8.4357,
29,1.1575,1.7555e-06,1.7555e-06,8.4357,
30,1.1648,1.5955e-06,1.5955e-06,8.4358,
