"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,140.2545,140.2545,746.753,144.5746,
1,0.30619,0.18757,0.18757,586.3073,25.5616,
2,0.58705,0.10494,0.10494,480.9861,17.3295,
3,0.94039,0.016161,0.016161,412.3881,9.1678,
4,1.2536,0.065345,0.065345,377.2846,6.6184,
5,1.6485,0.026,0.026,364.3598,4.9831,
6,1.9639,0.048235,0.048235,362.5527,7.1821,
7,2.1957,0.028379,0.028379,362.099,8.0953,
8,2.2029,0.019758,0.019758,362.1336,8.0956,
9,2.2098,0.015477,0.015477,362.1537,8.0955,
10,2.2169,0.01289,0.01289,362.1671,8.0953,
11,2.2266,0.0089183,0.0089183,362.1909,8.0951,
12,2.2338,0.0069798,0.0069798,362.2044,8.0949,
13,2.2406,0.0058052,0.0058052,362.2135,8.0946,
14,2.248,0.0040131,0.0040131,362.2294,8.0946,
15,2.2551,0.0031334,0.0031334,362.2386,8.0943,
16,2.2625,0.002605,0.002605,362.2447,8.0941,
17,2.2695,0.0018,0.0018,362.2554,8.094,
18,2.2768,0.0014052,0.0014052,362.2615,8.0938,
19,2.2839,0.0011681,0.0011681,362.2656,8.0936,
20,2.2911,0.00080686,0.00080686,362.2728,8.0935,
21,2.2986,0.00071208,0.00071208,362.2749,8.0934,
22,2.3059,0.00050308,0.00050308,362.2802,8.0934,
23,2.3137,0.00050088,0.00050088,362.2801,8.0761,
24,2.3227,0.00030463,0.00030463,362.2862,8.0762,
25,2.3352,0.00030369,0.00030369,362.286,8.0607,
26,2.3433,0.00016549,0.00016549,362.2917,8.0608,
27,2.3487,0.00016524,0.00016524,362.2917,8.0605,
28,2.3558,8.4298e-05,8.4298e-05,362.2962,8.0605,
29,2.3613,8.4165e-05,8.4165e-05,362.2962,8.0605,
30,2.3735,4.0738e-05,4.0738e-05,362.2997,8.0605,
31,2.379,4.0768e-05,4.0768e-05,362.2996,8.0605,
