"iter","time","maxviolation","meanviolation","cost",
0,0,8.4287,8.4287,43.1884,
1,0.035099,0.065031,0.065031,32.2896,
2,0.043022,0.051507,0.051507,32.2977,
3,0.050577,0.041177,0.041177,32.3047,
4,0.058481,0.033371,0.033371,32.3105,
5,0.071694,0.0097134,0.0097134,32.3342,
6,0.081841,0.0075868,0.0075868,32.3374,
7,0.091721,0.0059563,0.0059563,32.3401,
8,0.1034,0.0047044,0.0047044,32.3425,
9,0.11507,0.0037464,0.0037464,32.3445,
10,0.12575,0.0030183,0.0030183,32.3462,
11,0.13714,0.0024741,0.0024741,32.3476,
12,0.17455,0.00071277,0.00071277,32.3538,
13,0.19146,0.00056051,0.00056051,32.3546,
14,0.20917,0.00044281,0.00044281,32.3553,
15,0.22378,0.0003523,0.0003523,32.3559,
16,0.2412,0.00028307,0.00028307,32.3565,
17,0.2597,0.00023005,0.00023005,32.3569,
18,0.27285,6.827e-05,6.827e-05,32.3587,
19,0.283,5.359e-05,5.359e-05,32.359,
20,0.29258,4.227e-05,4.227e-05,32.3592,
21,0.30368,3.3556e-05,3.3556e-05,32.3594,
22,0.31252,2.6878e-05,2.6878e-05,32.3595,
23,0.32045,2.1786e-05,2.1786e-05,32.3597,
24,0.33088,6.561e-06,6.561e-06,32.3602,
25,0.33946,5.1459e-06,5.1459e-06,32.3603,
26,0.34794,4.0537e-06,4.0537e-06,32.3604,
27,0.35599,3.212e-06,3.212e-06,32.3604,
28,0.3633,2.5661e-06,2.5661e-06,32.3605,
29,0.37082,2.0745e-06,2.0745e-06,32.3605,
30,0.37713,1.7081e-06,1.7081e-06,32.3606,
