"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,8.4287,8.4287,43.4111,14.0391,
1,0.19595,1.2727,1.2727,32.8246,4.4328,
2,0.50343,0.056735,0.056735,34.5421,3.1283,
3,0.5197,0.056735,0.056735,34.5421,3.1283,
4,0.72968,0.0041803,0.0041803,34.8048,2.9084,
5,0.74895,0.0041803,0.0041803,34.8048,2.9084,
6,0.76218,0.0041803,0.0041803,34.8048,2.9084,
7,0.77961,0.0041803,0.0041803,34.8048,2.9084,
8,0.79774,0.0041803,0.0041803,34.8048,2.9084,
9,0.80882,0.0041803,0.0041803,34.8048,2.9084,
10,0.81921,0.0041803,0.0041803,34.8048,2.9084,
11,0.8904,0.00035157,0.00035157,34.8698,2.8428,
12,0.90465,0.00035157,0.00035157,34.8698,2.8428,
13,0.92179,0.00035157,0.00035157,34.8698,2.8428,
14,0.94036,0.00035157,0.00035157,34.8698,2.8428,
15,0.95284,0.00035157,0.00035157,34.8698,2.8428,
16,0.96453,0.00035157,0.00035157,34.8698,2.8428,
17,1.0402,4.0262e-05,4.0262e-05,34.887,2.8236,
18,1.0631,4.0262e-05,4.0262e-05,34.887,2.8236,
19,1.0878,4.0262e-05,4.0262e-05,34.887,2.8236,
20,1.1102,4.0262e-05,4.0262e-05,34.887,2.8236,
21,1.1348,4.0262e-05,4.0262e-05,34.887,2.8236,
22,1.1582,4.0262e-05,4.0262e-05,34.887,2.8236,
23,1.1841,4.0262e-05,4.0262e-05,34.887,2.8236,
24,1.2078,4.0262e-05,4.0262e-05,34.887,2.8236,
25,1.2333,4.0262e-05,4.0262e-05,34.887,2.8236,
26,1.2601,4.0262e-05,4.0262e-05,34.887,2.8236,
27,1.2894,4.0262e-05,4.0262e-05,34.887,2.8236,
28,1.3431,4.0262e-05,4.0262e-05,34.887,2.8236,
29,1.376,4.0262e-05,4.0262e-05,34.887,2.8236,
30,1.4057,4.0262e-05,4.0262e-05,34.887,2.8236,
