"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,78.6597,78.6597,212.9949,81.1048,
1,0.29328,0.16131,0.16131,60.5963,7.1712,
2,0.61206,0.0305,0.0305,42.2076,4.3345,
3,0.94106,0.02032,0.02032,36.0371,3.492,
4,1.3184,0.012912,0.012912,33.004,2.9701,
5,1.5123,0.010479,0.010479,31.7207,2.5346,
6,1.5232,0.0082396,0.0082396,31.7243,2.5341,
7,1.5403,0.0065124,0.0065124,31.7274,2.5338,
8,1.5534,0.0051845,0.0051845,31.73,2.5334,
9,1.5648,0.0041695,0.0041695,31.7323,2.5331,
10,1.5758,0.0034034,0.0034034,31.7342,2.5328,
11,1.5906,0.0010077,0.0010077,31.7424,2.5319,
12,1.5968,0.00079985,0.00079985,31.7435,2.5317,
13,1.6045,0.00063622,0.00063622,31.7445,2.5316,
14,1.611,0.00050829,0.00050829,31.7453,2.5315,
15,1.6176,0.00040911,0.00040911,31.746,2.5314,
16,1.6238,0.00033354,0.00033354,31.7466,2.5314,
17,1.633,0.00010111,0.00010111,31.7491,2.5311,
18,1.6395,7.9621e-05,7.9621e-05,31.7495,2.5311,
19,1.6465,6.2491e-05,6.2491e-05,31.7498,2.5311,
20,1.6547,4.9394e-05,4.9394e-05,31.7501,2.531,
21,1.6613,3.9389e-05,3.9389e-05,31.7503,2.531,
22,1.668,3.1797e-05,3.1797e-05,31.7505,2.531,
23,1.6771,9.8827e-06,9.8827e-06,31.7513,2.5309,
24,1.6834,7.7408e-06,7.7408e-06,31.7514,2.5309,
25,1.6892,6.0835e-06,6.0835e-06,31.7515,2.5309,
26,1.6958,4.8076e-06,4.8076e-06,31.7515,2.5309,
27,1.7017,3.8303e-06,3.8303e-06,31.7516,2.5309,
28,1.7078,3.0865e-06,3.0865e-06,31.7517,2.5309,
29,1.7153,2.5267e-06,2.5267e-06,31.7517,2.5309,
30,1.7263,6.9231e-07,6.9231e-07,31.752,2.5308,
31,1.7339,5.9275e-07,5.9275e-07,31.752,2.5308,
