"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,240.5729,240.5729,385.675,241.9914,
1,0.28453,0.035702,0.035702,140.5667,2.5773,
2,0.58354,0.043838,0.043838,131.8938,2.1379,
3,0.7748,0.016818,0.016818,127.1013,0.62958,
4,0.7826,0.013177,0.013177,127.1027,0.63019,
5,0.78985,0.010359,0.010359,127.1038,0.63065,
6,0.7952,0.0082274,0.0082274,127.1048,0.63114,
7,0.80198,0.0065372,0.0065372,127.1057,0.63148,
8,0.80836,0.0052574,0.0052574,127.1064,0.63173,
9,0.81495,0.0042768,0.0042768,127.107,0.63192,
10,0.8213,0.0035355,0.0035355,127.1076,0.63204,
11,0.83065,0.0010028,0.0010028,127.11,0.63351,
12,0.83727,0.00079182,0.00079182,127.1103,0.63361,
13,0.84406,0.00062931,0.00062931,127.1106,0.63368,
14,0.85064,0.00050435,0.00050435,127.1109,0.63374,
15,0.85819,0.00040874,0.00040874,127.1111,0.63376,
16,0.86524,0.00033626,0.00033626,127.1112,0.63376,
17,0.87478,9.6483e-05,9.6483e-05,127.112,0.63422,
18,0.88083,7.6102e-05,7.6102e-05,127.1121,0.63426,
19,0.88721,6.0365e-05,6.0365e-05,127.1122,0.63429,
20,0.89356,4.8252e-05,4.8252e-05,127.1122,0.63432,
21,0.89955,3.8973e-05,3.8973e-05,127.1123,0.63434,
22,0.90561,3.1923e-05,3.1923e-05,127.1123,0.63435,
23,0.91649,9.474e-06,9.474e-06,127.1126,0.63448,
24,0.92215,7.2963e-06,7.2963e-06,127.1126,0.6345,
25,0.92759,5.777e-06,5.777e-06,127.1126,0.63451,
26,0.9332,4.6084e-06,4.6084e-06,127.1127,0.63452,
27,0.9388,3.7137e-06,3.7137e-06,127.1127,0.63453,
28,0.94477,3.032e-06,3.032e-06,127.1127,0.63454,
29,0.95129,2.5179e-06,2.5179e-06,127.1127,0.63454,
30,0.95965,8.3089e-07,8.3089e-07,127.1128,0.63458,
