"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,44.7349,44.7349,486.8703,54.8009,
1,0.29522,0.12024,0.12024,316.6034,19.3225,
2,0.55799,0.033939,0.033939,208.4432,8.6029,
3,0.85207,0.030929,0.030929,181.0944,4.5092,
4,1.0984,0.017072,0.017072,175.0463,3.7901,
5,1.3438,0.016948,0.016948,173.0438,3.7091,
6,1.6091,0.011274,0.011274,170.0483,3.8278,
7,1.8709,0.0066934,0.0066934,168.3985,3.1567,
8,2.1143,0.0030829,0.0030829,166.2912,2.7813,
9,2.6025,0.019614,0.019614,161.8785,2.764,
10,2.9505,0.0018181,0.0018181,156.5674,2.6018,
11,3.2476,0.0023517,0.0023517,151.153,3.484,
12,3.5371,0.0015283,0.0015283,146.3384,2.7942,
13,3.5439,0.0012272,0.0012272,146.3398,2.7943,
14,3.5505,0.00081271,0.00081271,146.342,2.7946,
15,3.5608,0.00062253,0.00062253,146.3432,2.7947,
16,3.5706,0.00051196,0.00051196,146.344,2.7948,
17,3.5776,0.00034881,0.00034881,146.3454,2.7949,
18,3.5848,0.00027057,0.00027057,146.3461,2.795,
19,3.5914,0.00022411,0.00022411,146.3466,2.795,
20,3.5972,0.00015415,0.00015415,146.3475,2.7951,
21,3.6034,0.00012002,0.00012002,146.348,2.7952,
22,3.6093,9.9638e-05,9.9638e-05,146.3483,2.7952,
23,3.6166,6.871e-05,6.871e-05,146.3489,2.7953,
24,3.6224,5.5846e-05,5.5846e-05,146.3492,2.7953,
25,3.6291,4.0438e-05,4.0438e-05,146.3496,2.7953,
26,3.6338,4.046e-05,4.046e-05,146.3496,2.7953,
27,3.64,2.5043e-05,2.5043e-05,146.35,2.7954,
28,3.6454,2.5071e-05,2.5071e-05,146.35,2.7954,
29,3.6526,1.3698e-05,1.3698e-05,146.3505,2.7954,
30,3.6582,1.379e-05,1.379e-05,146.3505,2.7954,
