"iter","time","maxviolation","meanviolation","cost",
0,0,61.6988,61.6988,77.3419,
1,0.24262,0.1687,0.1687,28.0571,
2,0.29462,0.033543,0.033543,27.5946,
3,0.31578,0.026373,0.026373,27.6061,
4,0.33668,0.020844,0.020844,27.6162,
5,0.34493,0.016597,0.016597,27.6248,
6,0.35183,0.013376,0.013376,27.6321,
7,0.37879,0.010915,0.010915,27.6383,
8,0.40109,0.00321,0.00321,27.6649,
9,0.40891,0.0025303,0.0025303,27.6684,
10,0.41644,0.0019978,0.0019978,27.6715,
11,0.42434,0.001588,0.001588,27.6742,
12,0.43186,0.0012743,0.0012743,27.6765,
13,0.43965,0.0010367,0.0010367,27.6785,
14,0.45199,0.00031015,0.00031015,27.6866,
15,0.45985,0.0002434,0.0002434,27.6877,
16,0.4674,0.00019188,0.00019188,27.6887,
17,0.47455,0.0001522,0.0001522,27.6895,
18,0.48202,0.00012176,0.00012176,27.6902,
19,0.48919,9.8636e-05,9.8636e-05,27.6909,
20,0.49658,8.1393e-05,8.1393e-05,27.6914,
21,0.50753,2.341e-05,2.341e-05,27.6937,
22,0.51626,1.8428e-05,1.8428e-05,27.694,
23,0.52475,1.4589e-05,1.4589e-05,27.6943,
24,0.53347,1.164e-05,1.164e-05,27.6945,
25,0.5422,9.3927e-06,9.3927e-06,27.6947,
26,0.54968,7.7058e-06,7.7058e-06,27.6948,
27,0.56003,2.2483e-06,2.2483e-06,27.6955,
28,0.56717,1.7563e-06,1.7563e-06,27.6956,
29,0.57461,1.3897e-06,1.3897e-06,27.6957,
30,0.58176,1.1084e-06,1.1084e-06,27.6958,
