"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,163.9763,163.9763,703.246,169.0735,
1,0.31359,0.061964,0.061964,345.5799,5.1796,
2,0.59937,0.038698,0.038698,314.0231,1.8796,
3,0.85108,0.037006,0.037006,308.7705,2.4412,
4,1.0951,0.041062,0.041062,304.9827,2.7239,
5,1.4465,0.011758,0.011758,304.1889,2.8151,
6,1.9123,0.014132,0.014132,302.2358,3.2982,
7,2.1109,0.009853,0.009853,301.8488,3.6562,
8,2.1174,0.0082036,0.0082036,301.8528,3.6558,
9,2.1278,0.0022667,0.0022667,301.8727,3.6538,
10,2.1343,0.0017934,0.0017934,301.8752,3.6535,
11,2.1412,0.0014286,0.0014286,301.8773,3.6532,
12,2.1477,0.0011487,0.0011487,301.8791,3.653,
13,2.1546,0.00093509,0.00093509,301.8806,3.6527,
14,2.1612,0.00077405,0.00077405,301.8819,3.6525,
15,2.1708,0.00021768,0.00021768,301.888,3.6519,
16,2.1768,0.00017198,0.00017198,301.8887,3.6518,
17,2.1831,0.00013672,0.00013672,301.8894,3.6517,
18,2.1891,0.00010961,0.00010961,301.89,3.6516,
19,2.195,8.889e-05,8.889e-05,301.8905,3.6516,
20,2.2029,7.3209e-05,7.3209e-05,301.8909,3.6515,
21,2.2124,2.0905e-05,2.0905e-05,301.8927,3.6513,
22,2.2179,1.6459e-05,1.6459e-05,301.8929,3.6513,
23,2.2234,1.3059e-05,1.3059e-05,301.8932,3.6513,
24,2.2292,1.0451e-05,1.0451e-05,301.8933,3.6512,
25,2.2347,8.4553e-06,8.4553e-06,301.8935,3.6512,
26,2.2401,6.9383e-06,6.9383e-06,301.8936,3.6512,
27,2.2493,1.9962e-06,1.9962e-06,301.8942,3.6511,
28,2.255,1.5602e-06,1.5602e-06,301.8942,3.6511,
29,2.2612,1.2544e-06,1.2544e-06,301.8943,3.6511,
30,2.2671,1.0005e-06,1.0005e-06,301.8944,3.6511,
