"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,240.5729,240.5729,385.675,241.9914,
1,0.32676,0.035212,0.035212,140.574,2.5786,
2,0.70813,0.04256,0.04256,133.12,2.6169,
3,0.97257,0.016597,0.016597,127.1014,0.62954,
4,0.98034,0.012964,0.012964,127.1027,0.63018,
5,0.9859,0.010165,0.010165,127.1039,0.63078,
6,0.99273,0.0079782,0.0079782,127.1049,0.63122,
7,0.99942,0.0063047,0.0063047,127.1058,0.63158,
8,1.0062,0.0050125,0.0050125,127.1066,0.63187,
9,1.0129,0.0040214,0.0040214,127.1072,0.63207,
10,1.0195,0.0032696,0.0032696,127.1078,0.63221,
11,1.0301,0.00098119,0.00098119,127.1101,0.63353,
12,1.0369,0.0007703,0.0007703,127.1104,0.63364,
13,1.0435,0.00060732,0.00060732,127.1107,0.63372,
14,1.0493,0.00048209,0.00048209,127.1109,0.63381,
15,1.0573,0.00038565,0.00038565,127.1111,0.63388,
16,1.0631,0.00031247,0.00031247,127.1113,0.63393,
17,1.0698,0.00025823,0.00025823,127.1114,0.63394,
18,1.079,7.4195e-05,7.4195e-05,127.1121,0.63434,
19,1.0857,5.8419e-05,5.8419e-05,127.1122,0.63437,
20,1.0917,4.6245e-05,4.6245e-05,127.1122,0.6344,
21,1.0981,3.6895e-05,3.6895e-05,127.1123,0.63442,
22,1.1041,2.977e-05,2.977e-05,127.1124,0.63444,
23,1.1103,2.4426e-05,2.4426e-05,127.1124,0.63445,
24,1.1173,7.607e-06,7.607e-06,127.1126,0.63457,
25,1.1227,5.5692e-06,5.5692e-06,127.1126,0.63459,
26,1.1293,4.4176e-06,4.4176e-06,127.1127,0.63461,
27,1.1348,3.5201e-06,3.5201e-06,127.1127,0.63461,
28,1.1404,2.8369e-06,2.8369e-06,127.1127,0.63462,
29,1.1461,2.3208e-06,2.3208e-06,127.1127,0.63462,
30,1.1534,7.49e-07,7.49e-07,127.1128,0.63466,
