"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,77.1395,77.1395,371.3954,81.5198,
1,0.33923,0.16064,0.16064,210.2371,3.8941,
2,0.75633,0.031893,0.031893,198.2862,2.4726,
3,0.78278,0.024949,0.024949,198.2969,2.4589,
4,0.81691,0.019619,0.019619,198.3061,2.447,
5,0.8657,0.015532,0.015532,198.3141,2.4369,
6,0.88991,0.012408,0.012408,198.3209,2.4286,
7,0.89689,0.010063,0.010063,198.3265,2.4266,
8,0.96032,0.0030019,0.0030019,198.3496,2.3923,
9,0.96704,0.0023541,0.0023541,198.3528,2.3913,
10,0.97472,0.0018532,0.0018532,198.3555,2.3904,
11,0.98348,0.0014671,0.0014671,198.3579,2.3896,
12,0.99094,0.0011706,0.0011706,198.36,2.3888,
13,0.99826,0.00094462,0.00094462,198.3617,2.388,
14,1.0055,0.00077517,0.00077517,198.3632,2.3874,
15,1.0196,0.00022606,0.00022606,198.3696,2.3854,
16,1.0261,0.00017792,0.00017792,198.3705,2.3851,
17,1.0322,0.00014061,0.00014061,198.3712,2.3848,
18,1.0406,0.00011192,0.00011192,198.3719,2.3845,
19,1.047,9.0008e-05,9.0008e-05,198.3724,2.3843,
20,1.0537,7.3474e-05,7.3474e-05,198.3729,2.384,
21,1.0626,2.1782e-05,2.1782e-05,198.3748,2.3835,
22,1.0693,1.7111e-05,1.7111e-05,198.3751,2.3833,
23,1.0756,1.3502e-05,1.3502e-05,198.3753,2.3832,
24,1.081,1.0713e-05,1.0713e-05,198.3755,2.3832,
25,1.0869,8.5929e-06,8.5929e-06,198.3757,2.3831,
26,1.0962,6.9853e-06,6.9853e-06,198.3758,2.383,
27,1.1106,2.0857e-06,2.0857e-06,198.3764,2.3829,
28,1.1189,1.6259e-06,1.6259e-06,198.3765,2.3828,
29,1.1263,1.2824e-06,1.2824e-06,198.3766,2.3828,
30,1.1351,1.0183e-06,1.0183e-06,198.3767,2.3828,
