"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,78.073,78.073,191.6148,80.9782,
1,0.25213,0.1096,0.1096,34.9503,4.5187,
2,0.55292,0.024378,0.024378,25.328,2.9283,
3,0.81489,0.01656,0.01656,23.0867,2.2255,
4,1.0077,0.012105,0.012105,22.398,1.9885,
5,1.0149,0.0094355,0.0094355,22.4014,1.9882,
6,1.0225,0.0073953,0.0073953,22.4044,1.988,
7,1.0279,0.0058447,0.0058447,22.407,1.9878,
8,1.0346,0.0046127,0.0046127,22.4092,1.9876,
9,1.0409,0.0036833,0.0036833,22.4112,1.9875,
10,1.0472,0.0029712,0.0029712,22.4128,1.9873,
11,1.0531,0.0024447,0.0024447,22.4142,1.9872,
12,1.0618,0.00071467,0.00071467,22.4203,1.9868,
13,1.0688,0.00056131,0.00056131,22.4211,1.9867,
14,1.0753,0.00044355,0.00044355,22.4218,1.9867,
15,1.082,0.00035303,0.00035303,22.4224,1.9866,
16,1.0885,0.00028383,0.00028383,22.4229,1.9866,
17,1.0953,0.00023161,0.00023161,22.4233,1.9865,
18,1.1031,6.8767e-05,6.8767e-05,22.4252,1.9864,
19,1.1093,5.4021e-05,5.4021e-05,22.4255,1.9864,
20,1.1152,4.2608e-05,4.2608e-05,22.4257,1.9863,
21,1.1211,3.3831e-05,3.3831e-05,22.4259,1.9863,
22,1.1281,2.7113e-05,2.7113e-05,22.426,1.9863,
23,1.1341,2.2023e-05,2.2023e-05,22.4262,1.9863,
24,1.1441,6.7443e-06,6.7443e-06,22.4267,1.9863,
25,1.1495,5.1819e-06,5.1819e-06,22.4268,1.9863,
26,1.1552,4.0817e-06,4.0817e-06,22.4269,1.9862,
27,1.1606,3.2357e-06,3.2357e-06,22.4269,1.9862,
28,1.166,2.589e-06,2.589e-06,22.427,1.9862,
29,1.1715,2.0976e-06,2.0976e-06,22.427,1.9862,
30,1.1769,1.7293e-06,1.7293e-06,22.4271,1.9862,
