"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,90.5291,90.5291,117.8792,91.8134,
1,0.28545,0.12804,0.12804,37.1592,2.8017,
2,0.66799,0.018635,0.018635,29.1616,1.4823,
3,0.77118,0.015182,0.015182,28.7059,1.2422,
4,0.77892,0.011813,0.011813,28.7097,1.2423,
5,0.78699,0.0092313,0.0092313,28.713,1.2424,
6,0.79469,0.0072344,0.0072344,28.7158,1.2425,
7,0.80232,0.005691,0.005691,28.7183,1.2426,
8,0.809,0.0045041,0.0045041,28.7205,1.2427,
9,0.8153,0.0035887,0.0035887,28.7223,1.2427,
10,0.82277,0.0028897,0.0028897,28.7239,1.2428,
11,0.8296,0.0023633,0.0023633,28.7253,1.2428,
12,0.83888,0.00069662,0.00069662,28.731,1.2431,
13,0.84554,0.00054724,0.00054724,28.7318,1.2431,
14,0.85277,0.00043208,0.00043208,28.7325,1.2431,
15,0.85942,0.00034347,0.00034347,28.7331,1.2431,
16,0.86655,0.00027565,0.00027565,28.7336,1.2431,
17,0.87331,0.00022433,0.00022433,28.734,1.2431,
18,0.88277,6.7037e-05,6.7037e-05,28.7357,1.2432,
19,0.88893,5.2617e-05,5.2617e-05,28.736,1.2432,
20,0.89608,4.148e-05,4.148e-05,28.7362,1.2432,
21,0.90243,3.2904e-05,3.2904e-05,28.7364,1.2432,
22,0.90854,2.6328e-05,2.6328e-05,28.7365,1.2432,
23,0.91486,2.1333e-05,2.1333e-05,28.7367,1.2432,
24,0.92096,1.7611e-05,1.7611e-05,28.7368,1.2432,
25,0.93158,5.0279e-06,5.0279e-06,28.7373,1.2433,
26,0.93795,3.9882e-06,3.9882e-06,28.7373,1.2433,
27,0.94409,3.1516e-06,3.1516e-06,28.7374,1.2433,
28,0.94969,2.5157e-06,2.5157e-06,28.7375,1.2433,
29,0.95538,2.0316e-06,2.0316e-06,28.7375,1.2433,
30,0.96126,1.6679e-06,1.6679e-06,28.7375,1.2433,
