"iter","time","maxviolation","meanviolation","cost",
0,0,14.3327,14.3327,42.6821,
1,0.032027,0.071619,0.071619,22.3997,
2,0.042244,0.056417,0.056417,22.4095,
3,0.052068,0.045163,0.045163,22.4175,
4,0.062165,0.036905,0.036905,22.424,
5,0.079268,0.010651,0.010651,22.452,
6,0.092092,0.0083977,0.0083977,22.4556,
7,0.10494,0.0066574,0.0066574,22.4588,
8,0.1206,0.0053195,0.0053195,22.4615,
9,0.13351,0.004299,0.004299,22.4639,
10,0.14493,0.0035302,0.0035302,22.4658,
11,0.166,0.0010455,0.0010455,22.4745,
12,0.17718,0.00082412,0.00082412,22.4757,
13,0.1871,0.00065193,0.00065193,22.4767,
14,0.19675,0.00051969,0.00051969,22.4776,
15,0.20795,0.00041992,0.00041992,22.4784,
16,0.22281,0.00034148,0.00034148,22.479,
17,0.23872,0.0001019,0.0001019,22.4818,
18,0.24612,8.0693e-05,8.0693e-05,22.4822,
19,0.2533,6.4012e-05,6.4012e-05,22.4825,
20,0.26176,5.0023e-05,5.0023e-05,22.4828,
21,0.26892,4.0786e-05,4.0786e-05,22.483,
22,0.27639,3.3262e-05,3.3262e-05,22.4832,
23,0.2882,1.0052e-05,1.0052e-05,22.4841,
24,0.29641,7.7891e-06,7.7891e-06,22.4842,
25,0.30507,6.1358e-06,6.1358e-06,22.4843,
26,0.31254,4.9109e-06,4.9109e-06,22.4844,
27,0.32022,3.9164e-06,3.9164e-06,22.4845,
28,0.32672,3.1906e-06,3.1906e-06,22.4845,
29,0.33785,9.6761e-07,9.6761e-07,22.4848,
30,0.34466,7.5138e-07,7.5138e-07,22.4848,
