"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,157.0898,157.0898,3020.694,175.0583,
1,0.56149,0.15868,0.15868,1800.8898,34.2877,
2,1.1263,0.047878,0.047878,1598.151,23.9126,
3,1.7308,0.018855,0.018855,1510.4574,18.4483,
4,2.2204,0.022434,0.022434,1437.2011,17.7661,
5,2.7835,0.016627,0.016627,1385.848,15.5157,
6,3.2626,0.0086415,0.0086415,1350.5599,12.526,
7,3.7325,0.0091401,0.0091401,1313.271,11.9275,
8,4.2505,0.0065218,0.0065218,1298.4302,10.3647,
9,4.8074,0.0057073,0.0057073,1281.7097,11.4449,
10,5.5541,0.0013694,0.0013694,1266.9662,11.2941,
11,6.2778,0.0014724,0.0014724,1255.8511,9.9858,
12,6.9312,0.00093926,0.00093926,1251.1226,7.1049,
13,7.5956,0.00080697,0.00080697,1247.0481,7.631,
14,8.3762,0.00056211,0.00056211,1241.3854,7.5846,
15,9.0852,0.00045192,0.00045192,1237.3469,5.2034,
16,9.6494,0.00035351,0.00035351,1236.0962,5.5575,
17,10.4379,7.9778e-05,7.9778e-05,1234.2613,7.6624,
18,11.2419,6.7474e-05,6.7474e-05,1230.2863,9.113,
19,11.934,6.4394e-05,6.4394e-05,1226.2419,7.8549,
20,12.6495,4.2081e-05,4.2081e-05,1221.7425,8.9125,
21,13.3745,3.102e-05,3.102e-05,1216.1042,8.849,
22,14.1665,3.2181e-05,3.2181e-05,1212.3037,7.5108,
23,14.9283,1.0225e-05,1.0225e-05,1207.8783,9.1046,
24,15.7175,2.1343e-05,2.1343e-05,1199.8744,6.037,
25,15.7352,2.6706e-06,2.6706e-06,1199.8722,6.0358,
26,16.3394,1.6844e-06,1.6844e-06,1197.7894,6.0922,
27,17.1308,7.8074e-06,7.8074e-06,1192.9208,8.8659,
28,17.1479,4.7197e-07,4.7197e-07,1192.9196,8.8648,
29,17.8829,1.5983e-06,1.5983e-06,1189.3847,6.5976,
30,17.8999,2.4999e-08,2.4999e-08,1189.3848,6.5968,
