"iter","time","maxviolation","meanviolation","cost",
0,0,19.0173,19.0173,58.0245,
1,0.14458,0.61556,0.61556,18.9025,
2,0.17136,0.081614,0.081614,19.6897,
3,0.21229,0.023495,0.023495,19.9001,
4,0.22254,0.018511,0.018511,19.9275,
5,0.23295,0.014663,0.014663,19.9513,
6,0.24329,0.011706,0.011706,19.9719,
7,0.25346,0.0094518,0.0094518,19.9894,
8,0.26333,0.0077633,0.0077633,20.0039,
9,0.27657,0.0022652,0.0022652,20.0685,
10,0.28713,0.0017812,0.0017812,20.0771,
11,0.29744,0.001408,0.001408,20.0846,
12,0.30586,0.0011223,0.0011223,20.091,
13,0.31405,0.00090266,0.00090266,20.0965,
14,0.32247,0.00073709,0.00073709,20.1012,
15,0.33508,0.00021802,0.00021802,20.1209,
16,0.34357,0.00017173,0.00017173,20.1236,
17,0.35168,0.00013604,0.00013604,20.1259,
18,0.35949,0.00010809,0.00010809,20.1279,
19,0.36745,8.6664e-05,8.6664e-05,20.1297,
20,0.37524,7.042e-05,7.042e-05,20.1311,
21,0.38708,2.1081e-05,2.1081e-05,20.1372,
22,0.39544,1.6582e-05,1.6582e-05,20.138,
23,0.40355,1.3072e-05,1.3072e-05,20.1388,
24,0.41199,1.0362e-05,1.0362e-05,20.1394,
25,0.4201,8.2817e-06,8.2817e-06,20.1399,
26,0.42845,6.7007e-06,6.7007e-06,20.1404,
27,0.43657,5.521e-06,5.521e-06,20.1408,
28,0.44557,1.8908e-06,1.8908e-06,20.1423,
29,0.45463,1.2627e-06,1.2627e-06,20.1427,
30,0.46253,9.9008e-07,9.9008e-07,20.1429,
