"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,2.5357,2.5357,43.4501,8.6311,
1,0.073806,1.4108,1.4108,29.7142,5.4186,
2,0.20787,0.10542,0.10542,31.6839,4.7105,
3,0.33797,0.0087131,0.0087131,32.1746,4.5359,
4,0.34726,0.0087131,0.0087131,32.1746,4.5359,
5,0.35702,0.0087131,0.0087131,32.1746,4.5359,
6,0.36719,0.0087131,0.0087131,32.1746,4.5359,
7,0.37648,0.0087131,0.0087131,32.1746,4.5359,
8,0.38622,0.0087131,0.0087131,32.1746,4.5359,
9,0.65285,0.00076464,0.00076464,32.3099,4.4816,
10,0.67371,0.00076464,0.00076464,32.3099,4.4816,
11,0.69458,0.00076464,0.00076464,32.3099,4.4816,
12,0.71467,0.00076464,0.00076464,32.3099,4.4816,
13,0.73492,0.00076464,0.00076464,32.3099,4.4816,
14,0.75517,0.00076464,0.00076464,32.3099,4.4816,
15,0.77596,0.00076464,0.00076464,32.3099,4.4816,
16,0.80151,0.00076464,0.00076464,32.3099,4.4816,
17,0.8261,0.00076464,0.00076464,32.3099,4.4816,
18,0.84927,0.00076464,0.00076464,32.3099,4.4816,
19,0.87812,0.00076464,0.00076464,32.3099,4.4816,
20,0.91833,0.00076464,0.00076464,32.3099,4.4816,
21,0.95126,0.00076464,0.00076464,32.3099,4.4816,
22,0.99994,0.00076464,0.00076464,32.3099,4.4816,
23,1.0499,0.00076464,0.00076464,32.3099,4.4816,
24,1.0916,0.00076464,0.00076464,32.3099,4.4816,
25,1.1339,0.00076464,0.00076464,32.3099,4.4816,
26,1.1719,0.00076464,0.00076464,32.3099,4.4816,
27,1.1932,0.00076464,0.00076464,32.3099,4.4816,
28,1.2141,0.00076464,0.00076464,32.3099,4.4816,
29,1.2431,0.00076464,0.00076464,32.3099,4.4816,
30,1.288,0.00076464,0.00076464,32.3099,4.4816,
