"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,6.1749,6.1749,86.2673,14.5401,
1,0.30179,0.20436,0.20436,21.2063,4.0418,
2,0.32778,0.047233,0.047233,21.411,4.0209,
3,0.35299,0.037732,0.037732,21.4311,4.0192,
4,0.37481,0.030487,0.030487,21.4481,4.0176,
5,0.38721,0.025084,0.025084,21.4622,4.0169,
6,0.42261,0.0072571,0.0072571,21.5257,4.0107,
7,0.43068,0.005712,0.005712,21.534,4.0105,
8,0.43838,0.0045186,0.0045186,21.5413,4.0102,
9,0.44735,0.0036004,0.0036004,21.5475,4.0099,
10,0.45744,0.0028972,0.0028972,21.5529,4.0095,
11,0.47071,0.002371,0.002371,21.5573,4.0093,
12,0.48432,0.0006983,0.0006983,21.5766,4.0086,
13,0.49073,0.00054902,0.00054902,21.5792,4.0085,
14,0.49812,0.00043363,0.00043363,21.5815,4.0084,
15,0.50534,0.00034388,0.00034388,21.5834,4.0083,
16,0.51299,0.00027668,0.00027668,21.5851,4.0082,
17,0.51982,0.00022526,0.00022526,21.5865,4.0081,
18,0.53101,6.7376e-05,6.7376e-05,21.5924,4.0079,
19,0.53889,5.2792e-05,5.2792e-05,21.5932,4.0079,
20,0.5466,4.1611e-05,4.1611e-05,21.5939,4.0078,
21,0.55637,3.3005e-05,3.3005e-05,21.5945,4.0078,
22,0.56356,2.643e-05,2.643e-05,21.595,4.0078,
23,0.57052,2.1423e-05,2.1423e-05,21.5955,4.0077,
24,0.57787,1.7681e-05,1.7681e-05,21.5959,4.0077,
25,0.58991,5.0719e-06,5.0719e-06,21.5976,4.0077,
26,0.59664,3.9696e-06,3.9696e-06,21.5978,4.0077,
27,0.60769,3.1481e-06,3.1481e-06,21.598,4.0076,
28,0.61966,2.5186e-06,2.5186e-06,21.5981,4.0076,
29,0.62953,2.04e-06,2.04e-06,21.5983,4.0076,
30,0.64172,1.6797e-06,1.6797e-06,21.5984,4.0076,
