"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,16.1378,16.1378,130.2717,23.5296,
1,0.35284,0.077683,0.077683,53.3748,7.5335,
2,0.73998,0.0070099,0.0070099,32.1483,3.1542,
3,1.2437,0.012465,0.012465,22.3438,1.0425,
4,1.2532,0.010313,0.010313,22.3464,1.043,
5,1.2609,0.0070788,0.0070788,22.3508,1.044,
6,1.2689,0.0055077,0.0055077,22.3534,1.0445,
7,1.2754,0.0045752,0.0045752,22.355,1.0448,
8,1.283,0.0031501,0.0031501,22.358,1.0455,
9,1.2903,0.0024551,0.0024551,22.3597,1.0458,
10,1.2969,0.0020405,0.0020405,22.3608,1.0459,
11,1.3047,0.0014077,0.0014077,22.3627,1.0464,
12,1.3117,0.0010996,0.0010996,22.3639,1.0466,
13,1.3184,0.00091368,0.00091368,22.3646,1.0467,
14,1.327,0.00063048,0.00063048,22.3659,1.047,
15,1.3344,0.00049198,0.00049198,22.3667,1.0471,
16,1.3411,0.00040903,0.00040903,22.3672,1.0472,
17,1.3508,0.00028256,0.00028256,22.3681,1.0474,
18,1.3582,0.00022064,0.00022064,22.3686,1.0475,
19,1.3673,0.00018327,0.00018327,22.3689,1.0475,
20,1.376,0.00012619,0.00012619,22.3695,1.0477,
21,1.3818,9.8651e-05,9.8651e-05,22.3698,1.0477,
22,1.3885,8.203e-05,8.203e-05,22.37,1.0478,
23,1.397,5.6735e-05,5.6735e-05,22.3704,1.0478,
24,1.4047,4.4343e-05,4.4343e-05,22.3707,1.0479,
25,1.4133,3.6728e-05,3.6728e-05,22.3708,1.0479,
26,1.4228,2.7193e-05,2.7193e-05,22.371,1.0479,
27,1.5339,2.7031e-05,2.7031e-05,22.371,1.0447,
28,1.5424,1.7992e-05,1.7992e-05,22.3712,1.0448,
29,1.5474,1.7991e-05,1.7991e-05,22.3712,1.0448,
30,1.5553,1.0421e-05,1.0421e-05,22.3715,1.0448,
31,1.5603,1.0435e-05,1.0435e-05,22.3715,1.0448,
