"iter","time","maxviolation","meanviolation","cost",
0,0,58.6457,58.6457,126.3112,
1,0.24715,0.13942,0.13942,23.4643,
2,0.40475,0.034752,0.034752,22.1828,
3,0.41502,0.027371,0.027371,22.1951,
4,0.42489,0.021681,0.021681,22.2057,
5,0.43621,0.017311,0.017311,22.2149,
6,0.44602,0.013982,0.013982,22.2227,
7,0.45497,0.01149,0.01149,22.2291,
8,0.46805,0.0033378,0.0033378,22.258,
9,0.47653,0.0026318,0.0026318,22.2618,
10,0.48447,0.0020811,0.0020811,22.2651,
11,0.49189,0.0016589,0.0016589,22.268,
12,0.49909,0.0013351,0.0013351,22.2704,
13,0.50656,0.0010913,0.0010913,22.2725,
14,0.51763,0.00032236,0.00032236,22.2813,
15,0.52626,0.00025295,0.00025295,22.2825,
16,0.53541,0.00019968,0.00019968,22.2835,
17,0.54401,0.00015868,0.00015868,22.2844,
18,0.55304,0.0001273,0.0001273,22.2852,
19,0.56163,0.00010353,0.00010353,22.2858,
20,0.57465,3.0988e-05,3.0988e-05,22.2885,
21,0.5831,2.4327e-05,2.4327e-05,22.2889,
22,0.59135,1.9181e-05,1.9181e-05,22.2892,
23,0.59986,1.5212e-05,1.5212e-05,22.2895,
24,0.60835,1.2168e-05,1.2168e-05,22.2897,
25,0.61561,9.8623e-06,9.8623e-06,22.29,
26,0.62314,8.1494e-06,8.1494e-06,22.2901,
27,0.63483,2.3306e-06,2.3306e-06,22.2909,
28,0.64301,1.8395e-06,1.8395e-06,22.291,
29,0.6509,1.4566e-06,1.4566e-06,22.2911,
30,0.65901,1.1629e-06,1.1629e-06,22.2912,
