"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,97.6387,97.6387,359.9616,102.5307,
1,0.25334,0.13272,0.13272,140.5144,6.0739,
2,0.52853,0.039498,0.039498,128.802,5.2879,
3,0.79238,0.030141,0.030141,123.9557,4.5739,
4,1.0623,0.022283,0.022283,122.3115,3.6126,
5,1.3141,0.020229,0.020229,118.8219,4.4174,
6,1.3236,0.016608,0.016608,118.8312,4.4179,
7,1.3355,0.0048571,0.0048571,118.8725,4.4206,
8,1.3454,0.0038172,0.0038172,118.8781,4.4206,
9,1.3547,0.0030166,0.0030166,118.8828,4.4206,
10,1.3663,0.002401,0.002401,118.887,4.4206,
11,1.3765,0.0019353,0.0019353,118.8905,4.4207,
12,1.384,0.0015788,0.0015788,118.8934,4.4208,
13,1.3974,0.0004654,0.0004654,118.9061,4.4217,
14,1.4039,0.0003711,0.0003711,118.9077,4.4217,
15,1.4098,0.00029314,0.00029314,118.9092,4.4218,
16,1.4161,0.00023286,0.00023286,118.9105,4.4219,
17,1.422,0.00018658,0.00018658,118.9117,4.4219,
18,1.428,0.00015146,0.00015146,118.9126,4.422,
19,1.4366,4.5646e-05,4.5646e-05,118.9165,4.4223,
20,1.4428,3.579e-05,3.579e-05,118.917,4.4223,
21,1.4492,2.8181e-05,2.8181e-05,118.9175,4.4223,
22,1.4554,2.2325e-05,2.2325e-05,118.9179,4.4224,
23,1.4619,1.7833e-05,1.7833e-05,118.9182,4.4224,
24,1.4681,1.4417e-05,1.4417e-05,118.9185,4.4224,
25,1.4745,1.1864e-05,1.1864e-05,118.9188,4.4224,
26,1.4829,3.4581e-06,3.4581e-06,118.9199,4.4225,
27,1.4885,2.7072e-06,2.7072e-06,118.92,4.4225,
28,1.4941,2.1375e-06,2.1375e-06,118.9202,4.4225,
29,1.4998,1.7049e-06,1.7049e-06,118.9203,4.4225,
30,1.5058,1.3767e-06,1.3767e-06,118.9204,4.4225,
