"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,2.8295,2.8295,42.5823,6.4519,
1,0.032366,1.985,1.985,21.985,5.9047,
2,0.056848,0.15187,0.15187,24.683,4.9967,
3,0.099945,0.031429,0.031429,25.1696,4.7209,
4,0.12199,0.025158,0.025158,25.2107,4.6949,
5,0.14376,0.020397,0.020397,25.2452,4.6728,
6,0.16945,0.016821,0.016821,25.2738,4.6542,
7,0.21441,0.0046392,0.0046392,25.406,4.5658,
8,0.22207,0.0036574,0.0036574,25.4222,4.5601,
9,0.23052,0.0029026,0.0029026,25.4362,4.555,
10,0.2369,0.0023265,0.0023265,25.4482,4.5506,
11,0.2439,0.0018833,0.0018833,25.4584,4.5467,
12,0.25781,0.0015396,0.0015396,25.467,4.5231,
13,0.26845,0.00044077,0.00044077,25.5053,4.5098,
14,0.27713,0.00034811,0.00034811,25.5102,4.508,
15,0.28465,0.00027589,0.00027589,25.5145,4.5064,
16,0.29204,0.0002203,0.0002203,25.5182,4.505,
17,0.29896,0.00017769,0.00017769,25.5214,4.5037,
18,0.3072,0.00014527,0.00014527,25.5241,4.5027,
19,0.31472,0.00012096,0.00012096,25.5263,4.5017,
20,0.32646,3.335e-05,3.335e-05,25.5372,4.4979,
21,0.33283,2.6417e-05,2.6417e-05,25.5385,4.4973,
22,0.33988,2.1049e-05,2.1049e-05,25.5397,4.4969,
23,0.34608,1.6927e-05,1.6927e-05,25.5407,4.4965,
24,0.35312,1.3783e-05,1.3783e-05,25.5415,4.4962,
25,0.35957,1.1414e-05,1.1414e-05,25.5422,4.4959,
26,0.37045,3.209e-06,3.209e-06,25.5455,4.4947,
27,0.37729,2.5356e-06,2.5356e-06,25.5459,4.4946,
28,0.38356,2.0135e-06,2.0135e-06,25.5463,4.4945,
29,0.38971,1.6149e-06,1.6149e-06,25.5466,4.4943,
30,0.39559,1.3105e-06,1.3105e-06,25.5469,4.4942,
