"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,3.7016,3.7016,60.2316,7.7147,
1,0.039478,0.79947,0.79947,38.5157,3.3631,
2,0.056121,0.051582,0.051582,39.4423,2.1253,
3,0.07207,0.040091,0.040091,39.4678,2.0618,
4,0.085788,0.031573,0.031573,39.4885,2.0078,
5,0.10081,0.025314,0.025314,39.505,1.9624,
6,0.11957,0.0066469,0.0066469,39.5688,1.7656,
7,0.14194,0.0051468,0.0051468,39.5762,1.74,
8,0.16335,0.004006,0.004006,39.5826,1.7176,
9,0.1859,0.0031369,0.0031369,39.5879,1.6982,
10,0.20919,0.0024773,0.0024773,39.5925,1.6815,
11,0.24203,0.0019784,0.0019784,39.5963,1.6673,
12,0.26536,0.0016049,0.0016049,39.5995,1.6553,
13,0.30328,0.00046034,0.00046034,39.6124,1.6045,
14,0.31434,0.00036082,0.00036082,39.6141,1.5988,
15,0.32651,0.00028353,0.00028353,39.6156,1.5937,
16,0.33717,0.00022442,0.00022442,39.6168,1.5892,
17,0.34667,0.0001789,0.0001789,39.6179,1.5853,
18,0.35742,0.00014458,0.00014458,39.6188,1.582,
19,0.36432,0.0001199,0.0001199,39.6196,1.5795,
20,0.37863,3.4247e-05,3.4247e-05,39.623,1.5677,
21,0.38566,2.7394e-05,2.7394e-05,39.6234,1.5662,
22,0.39245,2.201e-05,2.201e-05,39.6237,1.5649,
23,0.39876,1.7604e-05,1.7604e-05,39.6241,1.5638,
24,0.40563,1.4257e-05,1.4257e-05,39.6244,1.5628,
25,0.41181,1.1652e-05,1.1652e-05,39.6246,1.5619,
26,0.42197,3.4276e-06,3.4276e-06,39.6256,1.5584,
27,0.43033,2.6719e-06,2.6719e-06,39.6258,1.5579,
28,0.44045,2.1175e-06,2.1175e-06,39.6259,1.5574,
29,0.44982,1.6854e-06,1.6854e-06,39.626,1.5571,
30,0.45866,1.3524e-06,1.3524e-06,39.6261,1.5568,
