"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,404.6582,404.6582,36606.9008,476.9805,
1,0.7641,170.908,170.908,30369.5895,423.3754,
2,1.4535,15.2902,15.2902,30339.49,385.7269,
3,2.096,1.3878,1.3878,30323.1569,390.0955,
4,2.7528,0.13588,0.13588,30309.7885,396.1695,
5,3.5038,0.022192,0.022192,30297.8815,397.0591,
6,4.2734,0.0064576,0.0064576,30288.6308,398.0709,
7,5.0691,0.0050445,0.0050445,30252.4641,400.461,
8,5.8294,0.0041144,0.0041144,30230.0578,399.3007,
9,6.5694,0.0033033,0.0033033,30212.2857,399.4794,
10,7.3415,0.002714,0.002714,30197.9909,399.8778,
11,8.1337,0.0021912,0.0021912,30186.1419,399.9774,
12,8.1626,0.00063726,0.00063726,30186.7298,399.9299,
13,8.181,0.00050119,0.00050119,30186.8064,399.9234,
14,8.1934,0.00039697,0.00039697,30186.8722,399.9178,
15,8.2109,0.00031669,0.00031669,30186.929,399.9129,
16,8.2298,0.0002551,0.0002551,30186.9774,399.9087,
17,8.2486,0.00020819,0.00020819,30187.0181,399.9051,
18,8.2676,0.00017292,0.00017292,30187.0515,399.9021,
19,8.2983,4.9033e-05,4.9033e-05,30187.2187,399.8885,
20,8.3155,3.7942e-05,3.7942e-05,30187.2415,399.8866,
21,8.3333,3.0227e-05,3.0227e-05,30187.2593,399.8851,
22,8.3508,2.4299e-05,2.4299e-05,30187.2746,399.8838,
23,8.3687,1.9775e-05,1.9775e-05,30187.2874,399.8827,
24,8.3821,1.6352e-05,1.6352e-05,30187.2982,399.8818,
25,8.4006,5.7121e-06,5.7121e-06,30187.3434,399.8782,
26,8.413,3.414e-06,3.414e-06,30187.3581,399.877,
27,8.4293,2.8829e-06,2.8829e-06,30187.3621,399.8766,
28,8.4424,2.3222e-06,2.3222e-06,30187.3668,399.8762,
29,8.4586,1.8814e-06,1.8814e-06,30187.3708,399.8759,
30,8.4755,1.5472e-06,1.5472e-06,30187.3742,399.8756,
