"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,33.1009,33.1009,24.1418,34.6311,
1,0.10318,1.3222,1.3222,28.4497,5.9326,
2,0.12397,0.078576,0.078576,30.1152,3.8204,
3,0.1579,0.021516,0.021516,30.3118,3.5161,
4,0.17905,0.016764,0.016764,30.3359,3.4767,
5,0.19946,0.013117,0.013117,30.3567,3.4426,
6,0.2212,0.010321,0.010321,30.3745,3.4135,
7,0.24172,0.0082111,0.0082111,30.3895,3.3886,
8,0.25986,0.0066134,0.0066134,30.4021,3.3677,
9,0.27723,0.0054092,0.0054092,30.4126,3.3502,
10,0.35357,0.0015412,0.0015412,30.4582,3.2729,
11,0.36291,0.0012118,0.0012118,30.464,3.2673,
12,0.37501,0.00095499,0.00095499,30.4692,3.2619,
13,0.38591,0.00076062,0.00076062,30.4735,3.2575,
14,0.41109,0.00060812,0.00060812,30.4773,3.2395,
15,0.41985,0.00049562,0.00049562,30.4804,3.2365,
16,0.43213,0.00014691,0.00014691,30.4936,3.2238,
17,0.43824,0.00011557,0.00011557,30.4954,3.222,
18,0.44473,9.1161e-05,9.1161e-05,30.4969,3.2205,
19,0.45289,7.237e-05,7.237e-05,30.4983,3.2191,
20,0.46182,5.7961e-05,5.7961e-05,30.4994,3.218,
21,0.46928,4.7022e-05,4.7022e-05,30.5004,3.2169,
22,0.48242,1.4171e-05,1.4171e-05,30.5044,3.2131,
23,0.49059,1.108e-05,1.108e-05,30.5049,3.2125,
24,0.49854,8.7233e-06,8.7233e-06,30.5054,3.212,
25,0.5159,6.909e-06,6.909e-06,30.5058,3.2115,
26,0.5335,5.5167e-06,5.5167e-06,30.5062,3.2111,
27,0.54519,4.4636e-06,4.4636e-06,30.5065,3.2108,
28,0.55496,3.6713e-06,3.6713e-06,30.5068,3.2106,
29,0.56508,1.0703e-06,1.0703e-06,30.5079,3.2094,
30,0.57153,8.3592e-07,8.3592e-07,30.5081,3.2093,
