"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,21.5361,21.5361,48.1697,24.1481,
1,0.10819,2.0267,2.0267,40.3442,7.5206,
2,0.19188,0.036376,0.036376,42.8966,3.0591,
3,0.20099,0.036376,0.036376,42.8966,3.0591,
4,0.21252,0.036376,0.036376,42.8966,3.0591,
5,0.32275,0.0023009,0.0023009,43.0636,2.5728,
6,0.33991,0.0023009,0.0023009,43.0636,2.5728,
7,0.35308,0.0023009,0.0023009,43.0636,2.5728,
8,0.36909,0.0023009,0.0023009,43.0636,2.5728,
9,0.38347,0.0023009,0.0023009,43.0636,2.5728,
10,0.39804,0.0023009,0.0023009,43.0636,2.5728,
11,0.41101,0.0023009,0.0023009,43.0636,2.5728,
12,0.78971,0.00018782,0.00018782,43.0992,2.4532,
13,0.80955,0.00018782,0.00018782,43.0992,2.4532,
14,0.82809,0.00018782,0.00018782,43.0992,2.4532,
15,0.84797,0.00018782,0.00018782,43.0992,2.4532,
16,0.87672,0.00018782,0.00018782,43.0992,2.4532,
17,0.90065,0.00018782,0.00018782,43.0992,2.4532,
18,0.92546,0.00018782,0.00018782,43.0992,2.4532,
19,1.0709,6.0226e-05,6.0226e-05,43.1052,2.4337,
20,1.0922,6.0226e-05,6.0226e-05,43.1052,2.4337,
21,1.1169,6.0226e-05,6.0226e-05,43.1052,2.4337,
22,1.1422,6.0226e-05,6.0226e-05,43.1052,2.4337,
23,1.1693,6.0226e-05,6.0226e-05,43.1052,2.4337,
24,1.1976,6.0226e-05,6.0226e-05,43.1052,2.4337,
25,1.2235,6.0226e-05,6.0226e-05,43.1052,2.4337,
26,1.255,6.0226e-05,6.0226e-05,43.1052,2.4337,
27,1.2871,6.0226e-05,6.0226e-05,43.1052,2.4337,
28,1.3172,6.0226e-05,6.0226e-05,43.1052,2.4337,
29,1.3481,6.0226e-05,6.0226e-05,43.1052,2.4337,
30,1.3776,6.0226e-05,6.0226e-05,43.1052,2.4337,
