"repeat","dim","density","mlink","maxOuterIter","maxtime","minstepsize","verbosity","L",
1,75,0.08,6,5000,3600,0.0001,1,24,0,-1,-1,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,0,17,-1,-1,0,0,-1,0,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,
,,,,,,,,-1,-1,16,0,0,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,
,,,,,,,,-1,-1,0,16,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,
,,,,,,,,0,0,0,0,13,-1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,
,,,,,,,,-1,0,-1,-1,-1,28,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,
,,,,,,,,0,-1,-1,0,0,-1,22,-1,-1,0,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,
,,,,,,,,0,0,0,-1,0,-1,-1,19,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,
,,,,,,,,-1,0,0,0,0,0,-1,0,18,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,
,,,,,,,,0,-1,0,0,-1,0,0,0,0,28,-1,-1,-1,-1,0,-1,0,0,-1,-1,-1,0,-1,-1,0,0,0,-1,0,-1,0,-1,-1,0,-1,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,0,-1,0,0,-1,
