"iter","time","maxviolation","meanviolation","cost",
0,0,36.9074,36.9074,557.2532,
1,0.33741,0.18863,0.18863,312.8597,
2,0.40428,0.043803,0.043803,313.041,
3,0.41238,0.034769,0.034769,313.0591,
4,0.45113,0.02777,0.02777,313.0746,
5,0.45951,0.022575,0.022575,313.0874,
6,0.54479,0.0066528,0.0066528,313.1407,
7,0.55436,0.0052177,0.0052177,313.1479,
8,0.56261,0.0041106,0.0041106,313.1541,
9,0.57059,0.0032574,0.0032574,313.1595,
10,0.57898,0.0026034,0.0026034,313.1642,
11,0.58698,0.0021061,0.0021061,313.1681,
12,0.59683,0.0017351,0.0017351,313.1714,
13,0.61166,0.0004999,0.0004999,313.1861,
14,0.62172,0.00039325,0.00039325,313.1881,
15,0.63049,0.00031112,0.00031112,313.1897,
16,0.63934,0.00024804,0.00024804,313.1912,
17,0.64797,0.0001999,0.0001999,313.1924,
18,0.65694,0.00016373,0.00016373,313.1934,
19,0.67034,4.7991e-05,4.7991e-05,313.1979,
20,0.67852,3.774e-05,3.774e-05,313.1985,
21,0.68709,2.9811e-05,2.9811e-05,313.199,
22,0.69528,2.3712e-05,2.3712e-05,313.1995,
23,0.70372,1.9047e-05,1.9047e-05,313.1999,
24,0.71191,1.5522e-05,1.5522e-05,313.2002,
25,0.72452,4.6501e-06,4.6501e-06,313.2015,
26,0.73228,3.5447e-06,3.5447e-06,313.2018,
27,0.74012,2.8572e-06,2.8572e-06,313.2019,
28,0.7483,2.2673e-06,2.2673e-06,313.202,
29,0.75614,1.817e-06,1.817e-06,313.2022,
30,0.76429,1.4753e-06,1.4753e-06,313.2023,
