"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,4.4303,4.4303,51.9511,7.7249,
1,0.052822,1.846e-08,1.846e-08,32,0.00069725,
2,0.05516,1.846e-08,1.846e-08,32,0.00069725,
3,0.056488,1.846e-08,1.846e-08,32,0.00069725,
4,0.059881,5.4211e-10,5.4211e-10,32,0.00025966,
5,0.060806,5.4211e-10,5.4211e-10,32,0.00025966,
6,0.061711,5.4211e-10,5.4211e-10,32,0.00025966,
7,0.062627,5.4211e-10,5.4211e-10,32,0.00025966,
8,0.063533,5.4211e-10,5.4211e-10,32,0.00025966,
9,0.066552,1.2469e-10,1.2469e-10,32,0.00016982,
10,0.067486,1.2469e-10,1.2469e-10,32,0.00016982,
11,0.069856,1.973e-09,1.973e-09,32,0.00019203,
12,0.073054,5.4375e-10,5.4375e-10,32,0.00014322,
13,0.073973,5.4375e-10,5.4375e-10,32,0.00014322,
14,0.074874,5.4375e-10,5.4375e-10,32,0.00014322,
15,0.075769,5.4375e-10,5.4375e-10,32,0.00014322,
16,0.076665,5.4375e-10,5.4375e-10,32,0.00014322,
17,0.077561,5.4375e-10,5.4375e-10,32,0.00014322,
18,0.080627,1.9416e-10,1.9416e-10,32,5.2521e-05,
19,0.083811,3.2486e-11,3.2486e-11,32,3.6677e-05,
20,0.084733,3.2486e-11,3.2486e-11,32,3.6677e-05,
21,0.085634,3.2486e-11,3.2486e-11,32,3.6677e-05,
22,0.086531,3.2486e-11,3.2486e-11,32,3.6677e-05,
23,0.08953,2.8982e-11,2.8982e-11,32,3.1222e-05,
24,0.092981,1.5868e-11,1.5868e-11,32,2.7289e-05,
25,0.093903,1.5868e-11,1.5868e-11,32,2.7289e-05,
26,0.097121,9.6835e-12,9.6835e-12,32,2.3749e-05,
27,0.099915,5.2456e-12,5.2456e-12,32,1.6024e-05,
28,0.10311,3.0708e-12,3.0708e-12,32,1.4058e-05,
29,0.10609,8.605e-13,8.605e-13,32,6.1591e-06,
30,0.10931,4.3031e-13,4.3031e-13,32,5.2946e-06,
