"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,39.1252,39.1252,123.6969,41.5906,
1,0.24535,0.2042,0.2042,43.6589,5.0426,
2,0.31305,0.047153,0.047153,43.8633,4.991,
3,0.31918,0.037665,0.037665,43.8833,4.989,
4,0.34362,0.030416,0.030416,43.9003,4.9824,
5,0.34978,0.025014,0.025014,43.9144,4.9809,
6,0.36122,0.0072446,0.0072446,43.9776,4.9747,
7,0.36675,0.0057069,0.0057069,43.9859,4.9738,
8,0.37343,0.0045027,0.0045027,43.9932,4.9729,
9,0.3799,0.0035892,0.0035892,43.9994,4.9721,
10,0.38666,0.0028887,0.0028887,44.0048,4.9714,
11,0.39312,0.0023611,0.0023611,44.0092,4.9708,
12,0.40222,0.00069804,0.00069804,44.0284,4.9689,
13,0.40889,0.00054811,0.00054811,44.031,4.9685,
14,0.41574,0.00043272,0.00043272,44.0332,4.9683,
15,0.42241,0.00034396,0.00034396,44.0352,4.968,
16,0.42945,0.00027604,0.00027604,44.0369,4.9678,
17,0.43609,0.00022459,0.00022459,44.0383,4.9676,
18,0.44552,6.7163e-05,6.7163e-05,44.0441,4.967,
19,0.45164,5.2714e-05,5.2714e-05,44.0449,4.9669,
20,0.45785,4.1556e-05,4.1556e-05,44.0457,4.9668,
21,0.46396,3.2961e-05,3.2961e-05,44.0463,4.9667,
22,0.47007,2.6372e-05,2.6372e-05,44.0468,4.9667,
23,0.47661,2.1368e-05,2.1368e-05,44.0472,4.9666,
24,0.48274,1.7641e-05,1.7641e-05,44.0476,4.9666,
25,0.49301,5.1545e-06,5.1545e-06,44.0493,4.9664,
26,0.49862,3.9814e-06,3.9814e-06,44.0495,4.9664,
27,0.50447,3.1538e-06,3.1538e-06,44.0497,4.9663,
28,0.51007,2.519e-06,2.519e-06,44.0499,4.9663,
29,0.51566,2.0361e-06,2.0361e-06,44.05,4.9663,
30,0.52189,1.673e-06,1.673e-06,44.0501,4.9663,
