"iter","time","maxviolation","meanviolation","cost",
0,0,64.0306,64.0306,350.1766,
1,0.26361,0.19536,0.19536,166.4358,
2,0.562,0.037751,0.037751,162.1798,
3,0.68554,0.044273,0.044273,159.7493,
4,0.69567,0.036389,0.036389,159.7698,
5,0.70695,0.010578,0.010578,159.8612,
6,0.77025,0.0082894,0.0082894,159.8732,
7,0.77758,0.0065616,0.0065616,159.8836,
8,0.78729,0.0052176,0.0052176,159.8926,
9,0.79559,0.0041918,0.0041918,159.9004,
10,0.80309,0.0034342,0.0034342,159.9068,
11,0.81554,0.0010139,0.0010139,159.9344,
12,0.82415,0.00079693,0.00079693,159.9382,
13,0.83324,0.00062905,0.00062905,159.9414,
14,0.84187,0.0004998,0.0004998,159.9443,
15,0.85102,0.00040081,0.00040081,159.9467,
16,0.85989,0.00032579,0.00032579,159.9487,
17,0.87022,9.7817e-05,9.7817e-05,159.9572,
18,0.87867,7.6716e-05,7.6716e-05,159.9583,
19,0.8869,6.0446e-05,6.0446e-05,159.9593,
20,0.89569,4.7922e-05,4.7922e-05,159.9602,
21,0.90431,3.8319e-05,3.8319e-05,159.961,
22,0.91255,3.1018e-05,3.1018e-05,159.9616,
23,0.9222,2.5571e-05,2.5571e-05,159.9622,
24,0.93884,7.3349e-06,7.3349e-06,159.9646,
25,0.94813,5.7958e-06,5.7958e-06,159.9649,
26,0.95659,4.5877e-06,4.5877e-06,159.9652,
27,0.96473,3.662e-06,3.662e-06,159.9654,
28,0.97288,2.9568e-06,2.9568e-06,159.9656,
29,0.98098,2.4259e-06,2.4259e-06,159.9658,
30,0.99055,1.0225e-06,1.0225e-06,159.9663,
