"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,20.0139,20.0139,533.5816,36.3673,
1,0.35514,0.85052,0.85052,327.0222,10.3057,
2,0.95241,0.092537,0.092537,323.3563,9.3685,
3,1.1402,0.024996,0.024996,323.6121,9.1264,
4,1.1503,0.019704,0.019704,323.6428,9.116,
5,1.1591,0.015626,0.015626,323.6693,9.1067,
6,1.1674,0.012524,0.012524,323.6918,9.0988,
7,1.1764,0.010164,0.010164,323.7109,9.0917,
8,1.1878,0.0030454,0.0030454,323.7894,9.065,
9,1.1959,0.00239,0.00239,323.8002,9.061,
10,1.2041,0.0018823,0.0018823,323.8096,9.0574,
11,1.2122,0.0014911,0.0014911,323.8178,9.0543,
12,1.2209,0.001191,0.001191,323.8248,9.0516,
13,1.2288,0.00096251,0.00096251,323.8307,9.0491,
14,1.2423,0.00079173,0.00079173,323.8357,9.047,
15,1.2605,0.00022801,0.00022801,323.858,9.0393,
16,1.2694,0.0001805,0.0001805,323.8608,9.0382,
17,1.2785,0.00014275,0.00014275,323.8634,9.0373,
18,1.2882,0.00011374,0.00011374,323.8656,9.0364,
19,1.2979,9.1597e-05,9.1597e-05,323.8674,9.0357,
20,1.3074,7.4925e-05,7.4925e-05,323.869,9.0351,
21,1.323,2.2065e-05,2.2065e-05,323.8758,9.0327,
22,1.3361,1.7362e-05,1.7362e-05,323.8767,9.0324,
23,1.3454,1.3678e-05,1.3678e-05,323.8775,9.0321,
24,1.3541,1.0874e-05,1.0874e-05,323.8782,9.0319,
25,1.3627,8.7323e-06,8.7323e-06,323.8787,9.0316,
26,1.3725,7.1119e-06,7.1119e-06,323.8792,9.0314,
27,1.3845,2.2199e-06,2.2199e-06,323.8813,9.0308,
28,1.395,1.6376e-06,1.6376e-06,323.8816,9.0306,
29,1.4057,1.3009e-06,1.3009e-06,323.8819,9.0306,
30,1.4149,1.0336e-06,1.0336e-06,323.8821,9.0305,
