"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,124.9682,124.9682,207.1674,126.9981,
1,0.31619,0.4188,0.4188,72.4417,3.4281,
2,0.70031,0.031785,0.031785,69.3139,2.203,
3,0.70884,0.024967,0.024967,69.3244,2.2047,
4,0.71681,0.019704,0.019704,69.3335,2.206,
5,0.75259,0.015637,0.015637,69.3414,2.2014,
6,0.76044,0.01254,0.01254,69.3482,2.2026,
7,0.76976,0.01019,0.01019,69.3539,2.2036,
8,0.78368,0.0030661,0.0030661,69.3775,2.2078,
9,0.79047,0.0024036,0.0024036,69.3808,2.2082,
10,0.80034,0.0018949,0.0018949,69.3836,2.2086,
11,0.80797,0.0015024,0.0015024,69.3861,2.2089,
12,0.81491,0.0012011,0.0012011,69.3882,2.2091,
13,0.82164,0.00097183,0.00097183,69.3901,2.2093,
14,0.82847,0.00080045,0.00080045,69.3915,2.2094,
15,0.83827,0.0002316,0.0002316,69.3983,2.2106,
16,0.84515,0.00018219,0.00018219,69.3992,2.2107,
17,0.85207,0.00014417,0.00014417,69.4,2.2108,
18,0.85919,0.00011499,0.00011499,69.4007,2.2109,
19,0.86521,9.268e-05,9.268e-05,69.4012,2.2109,
20,0.87376,7.591e-05,7.591e-05,69.4017,2.211,
21,0.88862,2.2269e-05,2.2269e-05,69.4038,2.2114,
22,0.89704,1.7522e-05,1.7522e-05,69.4041,2.2114,
23,0.90564,1.384e-05,1.384e-05,69.4043,2.2114,
24,0.91402,1.1007e-05,1.1007e-05,69.4045,2.2115,
25,0.92279,8.8409e-06,8.8409e-06,69.4047,2.2115,
26,0.92998,7.2045e-06,7.2045e-06,69.4048,2.2115,
27,0.93717,2.2866e-06,2.2866e-06,69.4055,2.2116,
28,0.94306,1.6704e-06,1.6704e-06,69.4056,2.2116,
29,0.94938,1.3223e-06,1.3223e-06,69.4056,2.2116,
30,0.95488,1.0503e-06,1.0503e-06,69.4057,2.2116,
