"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,174.7733,174.7733,452.2636,177.5404,
1,0.27854,0.078388,0.078388,216.7363,3.1501,
2,0.66405,0.083341,0.083341,204.4158,3.1307,
3,0.72494,0.023382,0.023382,204.4809,3.0565,
4,0.73417,0.018394,0.018394,204.4891,3.0529,
5,0.77432,0.014506,0.014506,204.4962,3.0391,
6,0.78045,0.01157,0.01157,204.5023,3.0369,
7,0.79279,0.0093227,0.0093227,204.5075,3.0314,
8,0.79887,0.0076267,0.0076267,204.5118,3.0299,
9,0.80979,0.002235,0.002235,204.5306,3.0225,
10,0.81652,0.0017535,0.0017535,204.5332,3.0214,
11,0.82296,0.0013849,0.0013849,204.5353,3.0205,
12,0.82941,0.0011012,0.0011012,204.5372,3.0196,
13,0.83654,0.00088407,0.00088407,204.5388,3.0188,
14,0.84302,0.00071985,0.00071985,204.5402,3.0181,
15,0.85177,0.0002139,0.0002139,204.5459,3.016,
16,0.85767,0.00016835,0.00016835,204.5467,3.0157,
17,0.86381,0.00013288,0.00013288,204.5473,3.0154,
18,0.8697,0.00010548,0.00010548,204.5479,3.0151,
19,0.87598,8.447e-05,8.447e-05,204.5484,3.0149,
20,0.88188,6.8516e-05,6.8516e-05,204.5489,3.0147,
21,0.89175,2.0661e-05,2.0661e-05,204.5506,3.0141,
22,0.89788,1.6214e-05,1.6214e-05,204.5509,3.014,
23,0.90397,1.2769e-05,1.2769e-05,204.5511,3.0139,
24,0.91028,1.0112e-05,1.0112e-05,204.5512,3.0138,
25,0.91638,8.0716e-06,8.0716e-06,204.5514,3.0137,
26,0.92184,6.511e-06,6.511e-06,204.5515,3.0136,
27,0.92705,5.3764e-06,5.3764e-06,204.5517,3.0136,
28,0.93357,1.9481e-06,1.9481e-06,204.5521,3.0134,
29,0.93917,1.1846e-06,1.1846e-06,204.5522,3.0134,
30,0.94477,9.66e-07,9.66e-07,204.5523,3.0134,
