"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,21.7516,21.7516,118.5499,27.5387,
1,0.36659,0.10883,0.10883,34.4954,2.5939,
2,0.74478,0.02289,0.02289,29.5511,1.4829,
3,0.75868,0.017894,0.017894,29.5567,1.4828,
4,0.77079,0.014042,0.014042,29.5617,1.4826,
5,0.78523,0.011068,0.011068,29.5659,1.4824,
6,0.79781,0.0087874,0.0087874,29.5696,1.4823,
7,0.80872,0.0070202,0.0070202,29.5728,1.4821,
8,0.81973,0.0056659,0.0056659,29.5755,1.482,
9,0.83093,0.0046362,0.0046362,29.5778,1.4818,
10,0.84308,0.0038645,0.0038645,29.5797,1.4817,
11,0.8608,0.0010617,0.0010617,29.5892,1.4815,
12,0.87068,0.00084126,0.00084126,29.5904,1.4815,
13,0.88007,0.0006706,0.0006706,29.5914,1.4814,
14,0.88984,0.00053958,0.00053958,29.5922,1.4813,
15,0.89842,0.00043968,0.00043968,29.5929,1.4813,
16,0.90831,0.00036445,0.00036445,29.5935,1.4812,
17,0.92312,0.00010207,0.00010207,29.5964,1.4812,
18,0.93316,8.0693e-05,8.0693e-05,29.5968,1.4812,
19,0.94303,6.4216e-05,6.4216e-05,29.5971,1.4812,
20,0.95176,5.1519e-05,5.1519e-05,29.5973,1.4811,
21,0.95809,4.1819e-05,4.1819e-05,29.5976,1.4811,
22,0.96595,3.4483e-05,3.4483e-05,29.5978,1.4811,
23,0.97509,9.8106e-06,9.8106e-06,29.5986,1.4811,
24,0.98281,7.7489e-06,7.7489e-06,29.5988,1.4811,
25,0.98915,6.1509e-06,6.1509e-06,29.5989,1.4811,
26,0.9975,4.9212e-06,4.9212e-06,29.5989,1.4811,
27,1.0032,3.9707e-06,3.9707e-06,29.599,1.4811,
28,1.0087,3.2675e-06,3.2675e-06,29.5991,1.4811,
29,1.0184,1.0527e-06,1.0527e-06,29.5993,1.4811,
30,1.0293,7.3528e-07,7.3528e-07,29.5994,1.4811,
