"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,4.4818e-08,3.1764e-09,2.955e-15,1,4.2385,4.0382,
1,1.1949,10.8266,3.3333,0.70987,0.089853,1.252,1.2136,1.8594,0.061637,
2,2.6448,10.8266,3.3333,0.31452,0.050375,0.32958,0.44283,0.8172,0.011667,
3,4.0667,33.6938,3.3333,0.063457,0.013345,0.023169,0.32597,0.21555,0.00281,
4,5.4114,14.0446,3.3333,0.043862,0.0033742,0.0020762,0.3051,0.064724,0.00062827,
5,6.8423,4.048,3.3333,0.021544,0.0012706,0.00040378,0.27853,0.030731,0.009999,
6,8.0404,8.1579,3.3333,0.0084483,0.00046714,6.0821e-05,0.25599,0.011672,0.0017312,
7,9.493,0.63086,11.1111,0.002982,0.00018317,1.0902e-05,0.12679,0.0077242,0.0037026,
8,9.6412,15.4668,11.1111,0.006387,0.00012289,2.0654e-05,0.006387,0.0064271,2.7734e-07,
9,9.787,0.11957,11.1111,0.00052737,1.0146e-05,1.4081e-07,0.00052736,0.00053068,8.3568e-08,
10,9.9147,0.066496,11.1111,4.3545e-05,8.3787e-07,9.6003e-10,4.3524e-05,4.3819e-05,1.2029e-07,
11,10.034,0.0055311,11.1111,3.5937e-06,6.9269e-08,6.5417e-12,3.5939e-06,3.6171e-06,1.0527e-08,
12,10.1486,0.00045769,11.1111,2.9659e-07,5.6778e-09,4.455e-14,2.9847e-07,2.987e-07,1.1164e-08,
13,10.1741,3.7493e-05,11.1111,3.2072e-08,1.7779e-09,1.5008e-15,3.5113e-07,6.2637e-08,3.0362e-08,
14,10.1997,3.8986e-07,37.037,3.4649e-08,1.3539e-09,1.1719e-15,7.3612e-07,5.5869e-08,2.7885e-08,
15,10.2198,4.0191e-08,123.4568,3.4913e-08,1.2788e-09,1.1611e-15,2.0292e-06,8.2608e-08,6.7096e-08,
16,10.2631,7.2981e-09,411.5226,3.3789e-08,1.2333e-09,1.0813e-15,6.2006e-06,2.3995e-07,2.354e-07,
17,10.2862,2.517e-07,1371.7421,3.3865e-08,1.1767e-09,1.0686e-15,2.0137e-05,7.5813e-07,7.5672e-07,
18,10.3773,8.4234e-09,1371.7421,1.4581e-08,4.9522e-10,1.9737e-16,1.7888e-07,1.5211e-07,1.5081e-07,
19,10.4022,4.3979e-06,4572.4737,1.4566e-08,4.8563e-10,1.9409e-16,1.9845e-05,8.2058e-07,8.2034e-07,
20,10.4289,6.6675e-09,15241.579,1.4487e-08,4.6266e-10,1.9232e-16,8.6085e-05,2.8223e-06,2.8222e-06,
21,10.47,3.6345e-09,50805.2634,1.3501e-08,5.278e-10,1.8019e-16,0.00029186,8.8356e-06,8.8356e-06,
22,10.4996,8.9587e-08,169350.8781,1.3372e-08,5.1219e-10,1.7742e-16,0.00097125,3.4453e-05,3.4453e-05,
23,10.5316,5.1437e-09,564502.9269,1.3593e-08,4.2907e-10,1.6576e-16,0.0032732,0.00012641,0.00012641,
24,10.564,3.2957e-08,1881676.4232,1.3501e-08,4.4184e-10,1.6478e-16,0.010894,0.00029795,0.00029795,
25,10.5982,3.0773e-09,6272254.7439,1.3319e-08,4.3171e-10,1.6418e-16,0.035956,0.0007956,0.0007956,
26,10.6332,2.0412e-09,20907515.8129,1.3283e-08,4.3655e-10,1.6285e-16,0.11927,0.003247,0.003247,
27,10.6725,5.2117e-09,69691719.3763,1.3327e-08,4.2528e-10,1.6239e-16,0.3979,0.0082423,0.0082423,
28,10.7127,1.586e-09,232305731.2542,1.3005e-08,4.2309e-10,1.5742e-16,1.3043,0.052914,0.052914,
29,10.7715,2.0814e-08,774352437.514,1.3005e-08,4.2309e-10,1.5742e-16,4.3254,0.21919,0.21919,
30,10.8302,0,2581174791.7132,1.3005e-08,4.2309e-10,1.5742e-16,14.396,0.77484,0.77484,
31,10.8887,0,8603915972.3773,1.3005e-08,4.2309e-10,1.5742e-16,20,2.6273,2.6273,
32,10.9477,0,28679719907.9244,1.3005e-08,4.2309e-10,1.5742e-16,20,12.1745,12.1745,
33,11.0074,0,95599066359.7481,1.3005e-08,4.2309e-10,1.5742e-16,20,31.302,31.302,
34,11.0658,0,318663554532.4938,1.3005e-08,4.2309e-10,1.5742e-16,20,79.4557,79.4557,
35,11.1243,0,1062211848441.646,1.3005e-08,4.2309e-10,1.5742e-16,20,240.2266,240.2266,
36,11.1829,0,3540706161472.154,1.3005e-08,4.2309e-10,1.5742e-16,20,774.8925,774.8925,
37,11.2417,0,11802353871573.85,1.3005e-08,4.2309e-10,1.5742e-16,20,2553.2577,2553.2577,
38,11.3005,0,39341179571912.82,1.3005e-08,4.2309e-10,1.5742e-16,20,8482.0825,8482.0825,
39,11.3588,0,131137265239709.4,1.3005e-08,4.2309e-10,1.5742e-16,20,28246.5954,28246.5954,
40,11.4172,0,437124217465698.1,1.3005e-08,4.2309e-10,1.5742e-16,20,94128.6567,94128.6567,
41,11.4754,0,1457080724885660,1.3005e-08,4.2309e-10,1.5742e-16,20,313735.6331,313735.6331,
42,11.5343,0,4856935749618868,1.3005e-08,4.2309e-10,1.5742e-16,20,1045758.9194,1045758.9194,
43,11.5936,0,1.618978583206289e+16,1.3005e-08,4.2309e-10,1.5742e-16,20,3485836.5501,3485836.5501,
44,11.6521,0,5.396595277354298e+16,1.3005e-08,4.2309e-10,1.5742e-16,20,11619428.6553,11619428.6553,
45,11.7116,0,1.798865092451433e+17,1.3005e-08,4.2309e-10,1.5742e-16,20,38731402.34,38731402.34,
46,11.77,0,5.996216974838111e+17,1.3005e-08,4.2309e-10,1.5742e-16,20,129104647.9561,129104647.9561,
47,11.8289,0,1.998738991612704e+18,1.3005e-08,4.2309e-10,1.5742e-16,20,430348800.0097,430348800.0097,
48,11.8874,0,6.662463305375679e+18,1.3005e-08,4.2309e-10,1.5742e-16,20,1434495973.5218,1434495973.5218,
49,11.946,0,2.220821101791893e+19,1.3005e-08,4.2309e-10,1.5742e-16,20,4781653218.5621,4781653218.5621,
50,12.0065,0,7.402737005972978e+19,1.3005e-08,4.2309e-10,1.5742e-16,20,15938844035.363,15938844035.363,
51,12.0649,0,2.467579001990993e+20,1.3005e-08,4.2309e-10,1.5742e-16,20,53129480091.3661,53129480091.3661,
52,12.1234,0,8.225263339969975e+20,1.3005e-08,4.2309e-10,1.5742e-16,20,177098266944.7098,177098266944.7098,
53,12.1848,0,2.741754446656658e+21,1.3005e-08,4.2309e-10,1.5742e-16,20,590327556455.8555,590327556455.8555,
54,12.2442,0,9.139181488855528e+21,1.3005e-08,4.2309e-10,1.5742e-16,20,1967758521493.011,1967758521493.011,
55,12.3033,0,3.046393829618509e+22,1.3005e-08,4.2309e-10,1.5742e-16,20,6559195071616.858,6559195071616.858,
56,12.3632,0,1.015464609872836e+23,1.3005e-08,4.2309e-10,1.5742e-16,20,21863983572029.66,21863983572029.66,
57,12.4218,0,3.384882032909455e+23,1.3005e-08,4.2309e-10,1.5742e-16,20,72879945240072.38,72879945240072.38,
58,12.4813,0,1.128294010969818e+24,1.3005e-08,4.2309e-10,1.5742e-16,20,242933150800214.9,242933150800214.9,
59,12.5403,0,3.760980036566062e+24,1.3005e-08,4.2309e-10,1.5742e-16,20,809777169334022.9,809777169334022.9,
60,12.5988,0,1.253660012188687e+25,1.3005e-08,4.2309e-10,1.5742e-16,20,2699257231113384,2699257231113384,
61,12.6585,0,4.178866707295624e+25,1.3005e-08,4.2309e-10,1.5742e-16,20,8997524103711248,8997524103711248,
62,12.717,0,1.392955569098541e+26,1.3005e-08,4.2309e-10,1.5742e-16,20,2.99917470123708e+16,2.99917470123708e+16,
63,12.7781,0,4.643185230328472e+26,1.3005e-08,4.2309e-10,1.5742e-16,20,9.99724900412359e+16,9.99724900412359e+16,
64,12.8368,0,1.547728410109491e+27,1.3005e-08,4.2309e-10,1.5742e-16,20,3.332416334707866e+17,3.332416334707866e+17,
65,12.896,0,5.15909470036497e+27,1.3005e-08,4.2309e-10,1.5742e-16,20,1.110805444902622e+18,1.110805444902622e+18,
