"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,0.11897,6.235,3.3379e-05,NaN,NaN,NaN,NaN,1,6.8384,9.1761e-08,6.5433e-09,
1,0.061577,0.60317,0.19151,0.28243,0,0.29585,1,2.6642,0.60324,0.0064159,0.00019887,
2,0.011793,0.12903,0.38608,0.59049,0,0.40491,1,2.6642,0.12924,0.0044967,0.00036373,
3,0.00069465,0.019602,0.57167,1,0,0.39001,1,2.6642,0.021297,0.0054955,0.00038432,
4,0.00012988,0.0055037,0.75792,1,0,0.25889,1,2.6642,0.0082857,0.0052456,0.00016055,
5,5.4581e-05,0.0012047,0.99721,1,0,0.24575,1,2.6642,0.0013197,0.00036134,2.6098e-05,
6,2.8977e-05,0.00055494,1.1929,1,0,0.34604,1,2.6642,0.0007377,0.00034676,1.8514e-05,
7,1.5541e-05,0.0016176,1.3814,0.38742,0,0.07622,1,2.6642,0.0016478,0.00018492,1.6999e-05,
8,9.6091e-06,0.0023965,1.6031,0.20589,0,0.055767,1,2.6642,0.0024178,0.00019441,1.6791e-05,
9,4.167e-06,0.0020965,1.8072,0.28243,0,0.068458,1,2.6642,0.0021263,0.00022903,1.6464e-05,
10,3.7301e-07,0.00025195,1.9991,1,0,0.041879,1,2.6642,0.00048859,0.0003873,1.4177e-05,
11,6.7256e-10,1.2471e-05,2.1956,1,0,0.012081,1,2.6642,1.6091e-05,6.6185e-06,5.1012e-07,
12,9.7904e-15,3.2831e-08,2.3798,1,0,0.0003083,1,2.6642,4.662e-08,2.1337e-08,1.5207e-09,
13,6.0782e-20,1.9767e-10,2.5709,1,0,1.9905e-05,1,2.6642,2.0651e-10,2.9896e-12,1.1801e-13,
14,6.1448e-20,1.9758e-10,2.7978,1,0,1.9837e-05,1,2.6642,2.064e-10,4.4409e-16,4.0091e-17,
15,6.1403e-20,1.9752e-10,2.9876,1,0,1.9832e-05,1,2.6642,2.0634e-10,6.6613e-16,3.8742e-17,
16,6.1359e-20,1.9747e-10,3.1697,1,0,1.9826e-05,1,2.6642,2.0628e-10,6.6613e-16,4.838e-17,
17,6.1315e-20,1.9741e-10,3.3544,1,0,1.982e-05,1,2.6642,2.0622e-10,2.2204e-16,2.6599e-17,
18,6.127e-20,1.9735e-10,3.5363,1,0,1.9815e-05,1,2.6642,2.0616e-10,3.3307e-16,2.313e-17,
