"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,0,0,19.3371,1,5.373,5.373,
1,0.12761,8.5629,3.3333,0.76831,0.068758,13.9978,1.7683,3.0819,0.096223,
2,0.20916,8.5629,3.3333,0.18249,0.019123,15.5656,2.2902,0.82743,0.063503,
3,0.23583,3.3422,3.3333,0.04043,0.0047437,16.882,2.425,0.20421,0.05034,
4,0.25163,0.35989,3.3333,0.006539,0.0010127,17.2575,2.4468,0.058821,0.049872,
5,0.30367,0.076024,11.1111,0.0057814,0.00085048,17.2647,2.448,0.034209,0.030097,
6,0.66804,0.65554,11.1111,0.0040459,0.00050717,17.275,2.4545,0.033842,0.031605,
7,0.68955,1.2514,11.1111,0.00011516,3.9711e-06,17.2928,2.4492,0.024536,0.024415,
8,0.71657,0.010179,37.037,0.0020079,0.0001377,17.2821,2.4518,0.016731,0.01653,
9,0.76449,0.016884,37.037,1.3684e-05,6.014e-07,17.2857,2.4507,0.014098,0.014098,
10,1.7681,0.0038935,123.4568,0.0021828,0.00017351,17.2718,2.4516,0.011673,0.011086,
11,1.819,1.8657,123.4568,3.3659e-05,2.3581e-06,17.2749,2.4515,0.0021017,0.0021006,
12,1.8441,0.0042449,123.4568,4.0159e-06,2.911e-07,17.2748,2.4515,0.0022046,0.0022045,
13,1.8551,9.6893e-05,411.5226,4.0159e-06,2.911e-07,17.2748,2.4515,0.0027497,0.0027497,
14,1.8774,0,411.5226,3.208e-06,3.928e-07,17.2748,2.4515,0.0039679,0.0039679,
15,1.9062,2.2228e-05,1371.7421,6.0373e-06,3.4661e-07,17.2748,2.4515,0.0013519,0.0013519,
16,1.9354,2.3913e-05,1371.7421,2.1613e-07,2.8441e-08,17.2748,2.4515,0.001088,0.001088,
17,1.9466,1.0509e-05,4572.4737,2.1613e-07,2.8441e-08,17.2748,2.4515,0.0013904,0.0013904,
