"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,48.6174,6.1389,4.1911e-05,NaN,NaN,NaN,NaN,1,6.2997,0,0,
1,45.9729,5.1785,0.1291,0.16677,0,1.9242,1,2.7122,5.3195,0.10541,0.0046659,
2,39.0723,3.2501,0.24714,0.81,0,9.374,1,6.4967,4.5413,0.4658,0.014621,
3,36.9129,0.62597,0.36906,1,0,4.6254,1,6.4967,0.66489,0.08207,0.0029273,
4,36.8256,0.4499,0.48379,1,0,2.1369,1,6.4967,0.45158,0.023623,0.00048863,
5,36.8449,0.12926,0.59874,1,0,0.29887,1,12.898,0.12927,0.00014837,3.8676e-06,
6,36.8227,0.44922,0.71804,1,0,0.58627,1,68.8507,0.44988,3.4267e-05,6.8534e-07,
7,36.7631,0.40913,0.83487,1,0,2.8851,1,68.8507,0.40913,0,0,
8,36.7605,0.17449,0.96975,0.12158,0,0.25953,1,68.8507,0.17449,2.0208e-05,5.7428e-07,
9,36.753,0.13651,1.0961,1,0,0.14377,1,68.8507,0.13651,8.0127e-05,1.6629e-06,
10,36.7516,0.076246,1.2213,1,0,0.064438,1,68.8507,0.076246,2.332e-05,8.2761e-07,
11,36.7516,0.21322,1.3377,1,0,0.020441,1,613.1268,0.21322,4.3126e-06,9.2257e-08,
12,36.7516,0.005819,1.4528,1,0,0.012336,1,613.1268,0.005819,9.4885e-07,1.9021e-08,
13,36.7516,0.00085505,1.5675,1,0,0.0014567,1,613.1268,0.00085505,5.4766e-10,1.549e-11,
14,36.7516,0.0004546,1.6895,0.81,0,0.00068387,1,613.1268,0.0004546,6.1868e-10,2.1747e-11,
15,36.7516,0.00022711,1.804,1,0,0.00035576,1,613.1268,0.00022711,3.7124e-11,1.0882e-12,
16,36.7516,0.00013132,1.9244,0.4783,0,0.00011107,1,613.1268,0.00013132,5.0459e-11,1.7266e-12,
17,36.7516,0.00010476,2.0395,1,0,0.00014019,1,613.1268,0.00010476,2.1777e-12,4.4071e-14,
18,36.7516,4.5187e-05,2.1546,1,0,6.9587e-05,1,613.1268,4.5187e-05,1.8769e-15,6.7745e-17,
