"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,0,0,77.6003,0.5,9.6041,
1,0.23597,12.4274,7.5895,0.50276,3.4897,1,13.3982,
2,0.48767,12.4274,7.5206,0.49608,3.1951,1,13.3771,
3,0.50357,10.6086,7.5205,0.49568,3.1725,1,13.3735,
4,0.5198,0.072957,7.5196,0.49537,3.1596,1,13.3715,
5,0.54136,0.060994,7.518,0.49509,3.1493,1,13.3698,
6,1.2643,0.060369,7.5089,0.49387,3.1003,1,13.3673,
7,1.3006,5.6688,7.5039,0.49388,3.0907,1,13.3653,
8,1.327,0.045485,7.5038,0.49376,3.0885,1,13.3653,
9,1.3769,0.016711,7.5035,0.49375,3.0847,1,13.3654,
10,2.4935,0.023627,7.4935,0.49392,3.0345,1,13.3671,
11,2.5595,5.5162,7.4984,0.493,3.0612,1,13.3647,
12,3.74,0.050663,7.4905,0.49321,3.0381,1,13.3647,
13,5.1465,2.7472,7.4909,0.49238,3.0545,1,13.3626,
14,6.5788,1.9627,7.4931,0.49304,3.0241,1,13.3687,
15,7.9982,2.0849,7.4923,0.49206,3.0434,1,13.3616,
16,9.6439,3.3409,7.5015,0.49327,2.9989,1,13.3856,
17,11.1425,2.4666,7.4837,0.49166,3.0455,1,13.3583,
18,12.6402,1.044,7.5157,0.49313,2.9959,1,13.3875,
19,14.1405,1.5408,7.4803,0.49142,3.0373,1,13.3582,
20,15.6422,5.6737,7.486,0.49162,3.0289,1,13.3662,
21,17.1085,0.70948,7.4834,0.49213,3.0103,1,13.3654,
22,18.5861,1.6612,7.4798,0.49097,3.0414,1,13.3596,
23,20.0629,3.6978,7.4936,0.4918,3.0141,1,13.3701,
24,21.5683,0.16339,7.4823,0.49125,3.0316,1,13.3576,
25,23.0605,0.13685,7.4951,0.49188,3.011,1,13.373,
26,24.5713,0.30063,7.489,0.49157,3.0208,1,13.3661,
27,26.0575,0.14915,7.4716,0.4907,3.0481,1,13.3455,
28,27.5519,0.26256,7.4889,0.49155,3.0208,1,13.3659,
29,29.0271,0.13754,7.4721,0.49071,3.0474,1,13.346,
30,30.5412,0.24971,7.4884,0.49152,3.021,1,13.3658,
31,32.0311,0.11786,7.4816,0.49116,3.0325,1,13.3586,
32,33.5907,0.10369,7.4807,0.49124,3.0299,1,13.3565,
33,35.1162,0.058228,7.4828,0.49118,3.031,1,13.3695,
34,36.6841,0.61431,7.5016,0.49184,3.0091,1,13.3955,
35,38.2386,1.1008,7.4834,0.49118,3.0295,1,13.3618,
36,39.7298,0.04311,7.4845,0.49131,3.025,1,13.3625,
37,41.1966,0.063259,7.4859,0.49119,3.0288,1,13.3709,
38,42.7292,0.44482,7.4866,0.49133,3.0239,1,13.3652,
39,44.2056,0.069216,7.4871,0.49141,3.0212,1,13.3678,
40,45.8331,0.09743,7.4861,0.49128,3.0252,1,13.3644,
41,47.315,0.026421,7.4823,0.49094,3.0358,1,13.3585,
42,49.0986,1.1901,7.4817,0.49095,3.0346,1,13.3551,
43,50.5971,0.15342,7.4911,0.49165,3.0116,1,13.3814,
44,52.0763,0.32744,7.4799,0.49107,3.03,1,13.3563,
45,53.587,0.12313,7.4885,0.4915,3.0159,1,13.3801,
46,55.1343,0.25318,7.4851,0.49124,3.024,1,13.3634,
47,56.6012,0.032398,7.4876,0.49139,3.0193,1,13.3693,
48,58.1427,0.042064,7.4842,0.49127,3.0228,1,13.4171,
49,59.694,0.50892,7.487,0.49139,3.0187,1,13.3675,
50,61.2357,0.11913,7.4831,0.49121,3.0242,1,13.3617,
