"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,0,0,3.3062,1,5.1973,5.1973,
1,0.048695,5.4363,3.3333,0.096301,0.001926,5.5667,1.0963,1.2008,0.096412,
2,0.1646,5.4363,3.3333,0.033467,0.00099756,2.3265,1.1211,0.089621,0.052713,
3,0.1914,3.2222,3.3333,0.013552,0.0007176,2.2523,1.1033,0.066572,0.059518,
4,0.21493,0.25181,11.1111,0.0080146,0.00036902,2.2508,1.0952,0.04941,0.04753,
5,0.32269,0.073221,11.1111,0.0034162,0.00027697,2.246,1.0946,0.021589,0.020845,
6,0.34128,0.41222,11.1111,0.00075753,6.1616e-05,2.2466,1.0929,0.01599,0.015932,
7,0.35113,0.0097806,37.037,0.00075753,6.1616e-05,2.2466,1.0913,0.022197,0.022155,
8,0.83958,0,123.4568,0.0017571,0.00015968,2.2304,1.0772,0.019626,0.019301,
9,1.1479,2.4477,123.4568,9.0663e-05,3.1582e-06,2.232,1.0785,0.012115,0.012114,
10,1.2073,0.2608,123.4568,4.1134e-05,1.6216e-06,2.2319,1.0721,0.0088718,0.0088715,
11,1.23,0.017796,411.5226,4.4158e-05,3.3717e-06,2.2318,1.0776,0.0062412,0.0062406,
12,1.2553,0.00020215,411.5226,5.149e-06,5.0008e-07,2.2319,1.0747,0.006444,0.006444,
13,1.2809,8.8579e-05,1371.7421,1.2176e-05,6.3961e-07,2.2319,1.0769,0.006176,0.006176,
14,2.7734,5.2325e-05,4572.4737,6.5163e-05,3.1636e-06,2.2302,1.0804,0.12692,0.12692,
15,4.2624,0.80063,4572.4737,1.6519e-05,9.433e-07,2.2297,1.0872,0.023316,0.023316,
16,5.682,0.31786,4572.4737,7.9815e-06,5.6341e-07,2.2292,1.084,0.045811,0.045811,
17,7.0831,0.3144,15241.579,1.7702e-06,3.5404e-08,2.2287,1.0833,0.022473,0.022473,
18,8.5597,0.4411,15241.579,1.0347e-06,8.8295e-08,2.2284,1.0764,0.018295,0.018295,
19,9.9865,0.10769,50805.2634,2.9874e-06,1.1506e-07,2.2283,1.0312,0.087276,0.087276,
20,11.4802,0.17947,50805.2634,1.4935e-06,9.2497e-08,2.2282,1.0803,0.14591,0.14591,
