"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,13.9254,4.9817,4.4932e-05,NaN,NaN,NaN,NaN,1,5.1785,0,0,
1,13.8745,3.3951,0.092169,0.0051538,0,2.5423,1,1,3.3951,1.4775e-06,2.1025e-07,
2,13.8635,0.86269,0.17943,0.013303,0,0.024904,1,257.2158,0.87642,1.6362e-05,1.2328e-06,
3,13.7548,1.685,0.25458,0.10942,0,20.5387,1,257.2158,1.6862,2.2652e-06,1.3349e-07,
4,13.3536,0.24624,0.34496,0.81,0,10.427,1,305.1502,0.24814,0.00084517,2.7758e-05,
5,13.2622,0.16652,0.4287,1,0,50.777,1,305.1502,0.16652,3.5598e-05,1.164e-06,
6,13.2549,0.02109,0.50043,1,0,2.4173,1,305.1502,0.02109,7.6538e-07,2.5278e-08,
7,13.2548,0.0010654,0.56729,1,0,0.51927,1,305.1502,0.0010654,8.2271e-08,3.0484e-09,
8,13.2547,0.00075068,0.63318,1,0,0.73511,1,305.1502,0.00075068,1.6637e-07,5.7591e-09,
9,13.2547,0.00049479,0.69817,1,0,0.58305,1,305.1502,0.00049479,9.922e-08,3.4322e-09,
10,13.2545,0.00056627,0.76259,1,0,0.53366,1,305.1502,0.00056627,6.5145e-08,2.2538e-09,
11,13.2544,0.0014927,0.82885,1,0,0.55455,1,305.1502,0.0014927,5.5991e-08,1.9441e-09,
12,13.2543,0.00061611,0.89665,1,0,0.38535,1,305.1502,0.00061611,3.525e-08,1.2216e-09,
13,13.2516,0.045966,0.96107,1,0,7.7814,1,305.1502,0.045966,2.062e-08,1.0238e-09,
14,13.2515,0.0036325,1.0319,1,0,0.53964,1,305.1502,0.0036325,1.4695e-10,4.5923e-12,
15,13.2507,0.0093776,1.0976,1,0,3.7067,1,305.1502,0.0093776,3.2924e-07,1.1399e-08,
16,13.2496,0.011341,1.1627,1,0,6.817,1,305.1502,0.011341,2.5756e-08,1.0147e-09,
17,13.2495,0.0053299,1.2295,0.59049,0,2.7253,1,305.1502,0.0053299,1.3384e-07,4.9278e-09,
18,13.2494,0.0018935,1.3015,0.25419,0,0.5463,1,305.1502,0.0018935,1.7855e-07,6.3984e-09,
19,13.2494,0.0010542,1.3758,0.34868,0,0.58052,1,305.1502,0.0010542,2.1045e-07,7.4322e-09,
20,13.2494,0.00057618,1.4521,0.43047,0,0.53778,1,305.1502,0.00057618,2.2497e-07,7.8746e-09,
21,13.2494,0.00031915,1.5189,0.59049,0,0.57064,1,305.1502,0.00031915,2.3336e-07,8.1236e-09,
22,13.2494,7.2763e-05,1.5839,0.81,0,0.67074,1,305.1502,7.2764e-05,2.3482e-07,8.128e-09,
