"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,0,0,13.5797,0,4.9099,
1,0.033205,3.9904,1.0119,0.080817,3.4462,1,2.0408,
2,0.050879,3.9904,1.0095,0.079306,3.4768,1,2.0396,
3,0.067052,0.031273,1.008,0.077913,3.5073,1,2.0381,
4,0.085377,0.025329,1.0067,0.076766,3.5354,1,2.0364,
5,0.10864,0.027522,1.0059,0.075892,3.5555,1,2.0352,
6,0.13393,0.022346,1.0055,0.075282,3.5697,1,2.0346,
7,0.24739,0.015255,1.0018,0.073063,3.6339,1,2.0409,
8,0.27777,0.35,1.0018,0.072822,3.6396,1,2.0408,
9,0.30645,0.0061107,1.0019,0.07264,3.6439,1,2.0407,
10,0.33704,0.0048865,1.0019,0.072515,3.6468,1,2.0406,
11,0.37194,0.0032411,1.0019,0.072432,3.6488,1,2.0405,
12,0.4158,0.0021734,1.0019,0.072374,3.6501,1,2.0405,
13,0.45544,0.0015013,1.002,0.072335,3.651,1,2.0405,
14,0.49211,0.0010225,1.002,0.072309,3.6516,1,2.0405,
15,0.53644,0.00069354,1.002,0.072291,3.6521,1,2.0405,
16,0.57838,0.00048106,1.002,0.072278,3.6523,1,2.0405,
17,0.63059,0.00032351,1.002,0.07227,3.6525,1,2.0405,
18,0.67646,0.00022296,1.002,0.072264,3.6527,1,2.0405,
19,0.79436,0.00014977,1.0026,0.072234,3.6536,1,2.0403,
20,1.083,0.0029294,1.0023,0.0721,3.6579,1,2.0404,
21,1.1289,0.02014,1.0023,0.072098,3.6579,1,2.0404,
22,1.1766,4.8114e-05,1.0023,0.072097,3.6579,1,2.0404,
23,1.2241,3.2419e-05,1.0023,0.072096,3.658,1,2.0404,
24,1.2769,2.2186e-05,1.0023,0.072095,3.658,1,2.0404,
25,1.3239,1.5012e-05,1.0023,0.072095,3.658,1,2.0404,
26,1.3782,1.03e-05,1.0023,0.072095,3.658,1,2.0404,
27,1.4517,7.0108e-06,1.0023,0.072095,3.658,1,2.0404,
28,1.5239,4.772e-06,1.0023,0.072095,3.658,1,2.0404,
29,1.5892,3.2523e-06,1.0023,0.072094,3.658,1,2.0404,
30,1.6457,2.2175e-06,1.0023,0.072094,3.658,1,2.0404,
31,1.6991,1.5087e-06,1.0023,0.072094,3.658,1,2.0404,
32,1.7238,1.0286e-06,1.0023,0.072094,3.658,1,2.0404,
33,1.7479,1.0411e-09,1.0023,0.072094,3.658,1,2.0404,
34,1.7717,2.7746e-08,1.0023,0.072094,3.658,1,2.0404,
35,1.7974,6.9621e-09,1.0023,0.072094,3.658,1,2.0404,
36,1.8201,1.3195e-09,1.0023,0.072094,3.658,1,2.0404,
37,1.8451,7.4449e-09,1.0023,0.072094,3.658,1,2.0404,
38,1.8685,1.6427e-09,1.0023,0.072094,3.658,1,2.0404,
39,1.8925,2.1076e-09,1.0023,0.072094,3.658,1,2.0404,
40,1.9481,9.7786e-10,1.0023,0.072094,3.658,1,2.0404,
41,1.9537,0.00022292,1.0023,0.072094,3.658,1,2.0404,
42,1.9594,0,1.0023,0.072094,3.658,1,2.0404,
