"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,1.7404,0.20855,205.3802,645.7162,
1,0.41322,1.3686,0.22823,0.0015095,6.5194,
2,1.9741,1.3358,0.21403,0.59949,39.4363,
3,3.2083,1.5303,0.17955,25.1204,260.3977,
4,4.7659,0.3858,0.027106,608.0031,547.2325,
5,6.2871,0.40227,0.015387,648.5435,464.0476,
6,7.7901,0.084888,0.0040935,669.7437,407.2448,
7,9.2876,0.080455,0.0035706,671.5119,402.0818,
8,10.7885,0.019188,0.0015933,675.0593,391.5663,
9,11.7284,0.017037,0.0011929,675.4066,390.9537,
10,12.6612,0.0042331,0.00042485,676.3899,388.8705,
11,13.3543,0.0036955,0.00021194,676.5999,388.7288,
12,13.8681,0.00095632,4.2154e-05,676.8335,388.2846,
13,13.9115,0.00083481,3.9265e-05,676.8386,388.269,
14,13.9562,0.00022814,2.4189e-05,676.8683,388.1754,
15,14.29,0.00018947,1.1984e-05,676.895,388.1584,
16,14.3412,0.00010997,7.7992e-06,676.9023,388.1345,
17,14.5532,0.0001023,7.7752e-06,676.8893,388.1436,
18,14.6035,0.00010153,6.8145e-06,676.8909,388.1387,
19,14.6557,9.7711e-05,6.2381e-06,676.8917,388.1367,
20,14.8361,3.173e-05,2.7009e-06,676.8973,388.1321,
21,14.8912,3.173e-05,2.7009e-06,676.8973,388.1321,
22,14.945,3.173e-05,2.7009e-06,676.8973,388.1321,
23,14.9967,3.173e-05,2.7009e-06,676.8973,388.1321,
24,15.0492,3.173e-05,2.7009e-06,676.8973,388.1321,
25,15.1007,3.173e-05,2.7009e-06,676.8973,388.1321,
26,15.1521,3.173e-05,2.7009e-06,676.8973,388.1321,
27,15.2036,3.173e-05,2.7009e-06,676.8973,388.1321,
28,15.2563,3.173e-05,2.7009e-06,676.8973,388.1321,
29,15.3121,3.173e-05,2.7009e-06,676.8973,388.1321,
30,15.376,3.173e-05,2.7009e-06,676.8973,388.1321,
