"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,1.2981,0.19309,122.6078,146.2402,
1,0.25339,1.4248,0.2369,0.046356,4.9182,
2,0.7718,1.411,0.22092,0.87126,16.1304,
3,1.0621,1.4487,0.1734,13.227,84.3237,
4,1.3688,0.18393,0.023645,134.6836,121.7319,
5,1.5739,0.10724,0.01663,140.3673,111.7211,
6,2.0035,0.11577,0.022918,140.7004,107.9243,
7,2.3228,0.045094,0.0073883,146.7244,99.6099,
8,2.4946,0.018692,0.0027661,148.7937,97.2671,
9,2.6376,0.0094722,0.0011785,149.5628,95.5983,
10,2.7664,0.0045246,0.00049485,149.9108,94.7672,
11,2.8836,0.0021378,0.0002271,150.0426,94.4038,
12,2.9702,0.00099076,0.00010221,150.0959,94.2524,
13,3.0562,0.00044656,4.7378e-05,150.119,94.1837,
14,3.1053,0.00021642,2.229e-05,150.1275,94.1556,
15,3.1518,9.9431e-05,1.0652e-05,150.1319,94.1419,
16,3.1901,5.1204e-05,5.4544e-06,150.1339,94.1357,
17,3.2132,4.6515e-05,4.3736e-06,150.1343,94.1346,
18,3.2278,4.3903e-05,3.6737e-06,150.1346,94.1338,
19,3.261,8.4036e-06,8.619e-07,150.1354,94.13,
20,3.2733,6.148e-06,7.2915e-07,150.1354,94.1301,
21,3.2869,1.0969e-05,7.6386e-07,150.1354,94.1305,
22,3.3021,2.9935e-06,3.5145e-07,150.1354,94.1304,
23,3.3149,2.0833e-06,2.4881e-07,150.1355,94.1303,
24,3.3284,1.6112e-06,1.7096e-07,150.1355,94.1303,
25,3.3406,1.2589e-06,1.5754e-07,150.1354,94.1304,
26,3.3543,9.9128e-07,1.2303e-07,150.1354,94.1304,
27,3.3679,1.4893e-06,1.9935e-07,150.1355,94.1302,
28,3.3824,8.9511e-07,1.7665e-07,150.1355,94.1302,
29,3.3988,8.9188e-07,1.3011e-07,150.1354,94.1304,
30,3.4154,2.6495e-07,4.2764e-08,150.1355,94.1303,
